# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.739106	0.546278	0.050781	0.002579	36
-0.744670	0.554534	0.015625	0.000244	58
-0.723307	0.523173	0.027344	0.000748	23
-0.755256	0.570411	0.089844	0.008072	54
-0.744086	0.553664	0.070312	0.004944	33
-0.736338	0.542193	0.082031	0.006729	30
-0.741975	0.550527	0.027344	0.000748	46
-0.758946	0.575998	0.019531	0.000381	46
-0.736728	0.542768	0.046875	0.002197	27
-0.733739	0.538372	0.015625	0.000244	39
-0.747097	0.558154	0.003906	0.000015	36
-0.741799	0.550266	0.035156	0.001236	39
-0.734886	0.540057	0.066406	0.004410	41
-0.739133	0.546317	0.015625	0.000244	27
-0.753832	0.568262	0.011719	0.000137	31
-0.753189	0.567293	0.023438	0.000549	33
-0.730684	0.533900	0.023438	0.000549	39
-0.727383	0.529086	0.070312	0.004944	44
-0.759574	0.576953	0.023438	0.000549	29
-0.721618	0.520732	0.039062	0.001526	34
-0.727519	0.529284	0.000000	0.000000	55
-0.745804	0.556223	0.027344	0.000748	37
-0.734157	0.538987	0.023438	0.000549	29
-0.735075	0.540335	0.070312	0.004944	45
-0.743628	0.552982	0.003906	0.000015	34
-0.744757	0.554663	0.019531	0.000381	39
-0.741981	0.550536	0.046875	0.002197	47
-0.733454	0.537954	0.046875	0.002197	41
-0.747556	0.558840	0.003906	0.000015	60
-0.742177	0.550826	0.039062	0.001526	36
-0.732700	0.536849	0.035156	0.001236	57
-0.734129	0.538945	0.007812	0.000061	29
-0.754776	0.569686	0.015625	0.000244	69
-0.734053	0.538834	0.046875	0.002197	26
-0.742007	0.550574	0.039062	0.001526	48
-0.748773	0.560661	0.046875	0.002197	30
-0.725822	0.526818	0.054688	0.002991	51
-0.745477	0.555736	0.027344	0.000748	34
-0.728968	0.531394	0.019531	0.000381	60
-0.727200	0.528819	0.007812	0.000061	44
-0.740507	0.548351	0.011719	0.000137	39
-0.735008	0.540237	0.035156	0.001236	29
-0.745389	0.555605	0.078125	0.006104	27
-0.734882	0.540051	0.015625	0.000244	53
-0.729319	0.531906	0.054688	0.002991	56
-0.732090	0.535956	0.015625	0.000244	45
-0.736315	0.542160	0.054688	0.002991	35
-0.739811	0.547320	0.003906	0.000015	29
-0.746116	0.556690	0.078125	0.006104	35
-0.735642	0.541169	0.042969	0.001846	46
-0.745790	0.556202	0.007812	0.000061	61
-0.739358	0.546651	0.011719	0.000137	35
-0.745346	0.555541	0.027344	0.000748	34
-0.734604	0.539644	0.070312	0.004944	54
-0.726266	0.527462	0.027344	0.000748	41
-0.746036	0.556570	0.109375	0.011963	38
-0.749828	0.562241	0.019531	0.000381	31
-0.744796	0.554721	0.011719	0.000137	32
-0.740995	0.549074	0.007812	0.000061	47
-0.747074	0.558120	0.000000	0.000000	50
-0.733316	0.537752	0.070312	0.004944	28
-0.743460	0.552733	0.015625	0.000244	42
-0.751629	0.564946	0.042969	0.001846	44
-0.751261	0.564393	0.007812	0.000061	38
-0.754584	0.569397	0.035156	0.001236	47
-0.748703	0.560557	0.007812	0.000061	28
-0.746244	0.556880	0.062500	0.003906	35
-0.745707	0.556078	0.070312	0.004944	38
-0.748402	0.560105	0.011719	0.000137	49
-0.739228	0.546459	0.015625	0.000244	51
-0.738566	0.545480	0.046875	0.002197	50
-0.740389	0.548177	0.011719	0.000137	31
-0.740568	0.548441	0.046875	0.002197	26
-0.752009	0.565518	0.023438	0.000549	38
-0.743240	0.552405	0.066406	0.004410	31
-0.740063	0.547694	0.011719	0.000137	35
-0.743818	0.553265	0.019531	0.000381	36
-0.727112	0.528692	0.035156	0.001236	45
-0.748898	0.560848	0.023438	0.000549	27
-0.752408	0.566118	0.089844	0.008072	48
-0.740382	0.548165	0.000000	0.000000	60
-0.744610	0.554444	0.066406	0.004410	50
-0.758307	0.575029	0.046875	0.002197	40
-0.739390	0.546697	0.039062	0.001526	33
-0.738218	0.544965	0.003906	0.000015	32
-0.736087	0.541824	0.062500	0.003906	28
-0.735768	0.541354	0.066406	0.004410	58
-0.730045	0.532966	0.074219	0.005508	47
-0.727444	0.529175	0.121094	0.014664	27
-0.744182	0.553808	0.031250	0.000977	54
-0.734246	0.539117	0.039062	0.001526	54
-0.730366	0.533434	0.046875	0.002197	34
-0.753182	0.567283	0.027344	0.000748	33
-0.750571	0.563357	0.019531	0.000381	50
-0.744607	0.554439	0.023438	0.000549	47
-0.725580	0.526466	0.058594	0.003433	43
-0.728399	0.530565	0.035156	0.001236	30
-0.739004	0.546127	0.031250	0.000977	32
-0.732126	0.536008	0.023438	0.000549	36
-0.750168	0.562752	0.035156	0.001236	33
-0.735113	0.540391	0.046875	0.002197	49
-0.743884	0.553364	0.046875	0.002197	30
-0.744732	0.554626	0.023438	0.000549	53
-0.742287	0.550990	0.027344	0.000748	32
-0.743066	0.552147	0.097656	0.009537	29
-0.739162	0.546360	0.011719	0.000137	39
-0.728334	0.530470	0.082031	0.006729	73
-0.738071	0.544748	0.031250	0.000977	37
-0.755727	0.571123	0.023438	0.000549	30
-0.736958	0.543107	0.019531	0.000381	37
-0.728688	0.530987	0.089844	0.008072	42
-0.743689	0.553073	0.046875	0.002197	44
-0.739429	0.546755	0.031250	0.000977	40
-0.739327	0.546605	0.074219	0.005508	43
-0.735031	0.540271	0.074219	0.005508	35
-0.734633	0.539686	0.042969	0.001846	21
-0.737666	0.544151	0.046875	0.002197	36
-0.748522	0.560286	0.035156	0.001236	34
-0.731247	0.534722	0.046875	0.002197	46
-0.735963	0.541641	0.019531	0.000381	32
-0.753892	0.568353	0.054688	0.002991	43
-0.738714	0.545698	0.003906	0.000015	53
-0.732915	0.537164	0.015625	0.000244	43
-0.738226	0.544977	0.011719	0.000137	39
-0.740633	0.548537	0.019531	0.000381	27
-0.741600	0.549971	0.035156	0.001236	53
-0.744760	0.554667	0.035156	0.001236	29
-0.752213	0.565824	0.023438	0.000549	46
-0.734362	0.539288	0.011719	0.000137	49
-0.753420	0.567642	0.023438	0.000549	41
-0.746676	0.557524	0.066406	0.004410	27
-0.749810	0.562214	0.019531	0.000381	41
-0.739485	0.546838	0.031250	0.000977	31
-0.728179	0.530244	0.050781	0.002579	45
-0.735556	0.541043	0.019531	0.000381	30
-0.732813	0.537015	0.019531	0.000381	35
-0.740873	0.548894	0.039062	0.001526	45
-0.742786	0.551731	0.148438	0.022034	31
-0.727883	0.529813	0.031250	0.000977	50
-0.748559	0.560340	0.027344	0.000748	37
-0.726333	0.527560	0.003906	0.000015	46
-0.736526	0.542471	0.031250	0.000977	31
-0.739311	0.546581	0.015625	0.000244	42
-0.730528	0.533671	0.054688	0.002991	34
-0.743295	0.552488	0.019531	0.000381	37
-0.747400	0.558607	0.019531	0.000381	25
-0.736686	0.542706	0.046875	0.002197	36
-0.744139	0.553743	0.023438	0.000549	41
-0.742500	0.551306	0.035156	0.001236	30
-0.737205	0.543471	0.031250	0.000977	39
-0.756122	0.571721	0.019531	0.000381	77
-0.738974	0.546083	0.042969	0.001846	45
-0.718833	0.516721	0.062500	0.003906	47
-0.727637	0.529455	0.019531	0.000381	42
-0.747658	0.558992	0.042969	0.001846	34
-0.738512	0.545400	0.023438	0.000549	36
-0.751894	0.565344	0.031250	0.000977	63
-0.750691	0.563537	0.082031	0.006729	43
-0.730287	0.533319	0.019531	0.000381	33
-0.725259	0.526001	0.042969	0.001846	65
-0.756337	0.572045	0.054688	0.002991	35
-0.742080	0.550682	0.019531	0.000381	65
-0.737203	0.543468	0.031250	0.000977	27
-0.739428	0.546754	0.082031	0.006729	50
-0.749792	0.562189	0.027344	0.000748	48
-0.734858	0.540017	0.039062	0.001526	57
-0.726948	0.528454	0.035156	0.001236	39
-0.748317	0.559978	0.031250	0.000977	53
-0.739022	0.546154	0.011719	0.000137	38
-0.741683	0.550093	0.097656	0.009537	42
-0.740171	0.547853	0.046875	0.002197	39
-0.730372	0.533443	0.019531	0.000381	39
-0.733693	0.538306	0.054688	0.002991	59
-0.732578	0.536671	0.066406	0.004410	70
-0.742015	0.550586	0.015625	0.000244	42
-0.746053	0.556595	0.019531	0.000381	40
-0.743850	0.553313	0.027344	0.000748	44
-0.763357	0.582713	0.011719	0.000137	42
-0.750676	0.563515	0.066406	0.004410	48
-0.747394	0.558598	0.023438	0.000549	26
-0.730501	0.533632	0.023438	0.000549	26
-0.753928	0.568408	0.011719	0.000137	37
-0.740068	0.547701	0.058594	0.003433	40
-0.733854	0.538542	0.039062	0.001526	55
-0.730043	0.532963	0.027344	0.000748	52
-0.739868	0.547404	0.011719	0.000137	78
-0.754170	0.568773	0.019531	0.000381	42
-0.725879	0.526901	0.054688	0.002991	56
-0.766787	0.587962	0.132812	0.017639	34
-0.723166	0.522969	0.046875	0.002197	35
-0.736372	0.542244	0.003906	0.000015	38
-0.759946	0.577517	0.027344	0.000748	36
-0.730330	0.533381	0.015625	0.000244	31
-0.734541	0.539550	0.003906	0.000015	59
-0.723303	0.523167	0.019531	0.000381	24
-0.735496	0.540954	0.015625	0.000244	28
-0.734321	0.539227	0.046875	0.002197	63
-0.742283	0.550985	0.058594	0.003433	26
-0.737433	0.543807	0.003906	0.000015	52
-0.759006	0.576090	0.007812	0.000061	66
-0.725281	0.526032	0.054688	0.002991	42
-0.727017	0.528553	0.000000	0.000000	50
-0.742650	0.551530	0.031250	0.000977	37
-0.745146	0.555242	0.074219	0.005508	38
-0.756925	0.572936	0.078125	0.006104	27
-0.747634	0.558957	0.039062	0.001526	31
-0.721877	0.521107	0.097656	0.009537	32
-0.741445	0.549740	0.035156	0.001236	33
-0.732899	0.537140	0.093750	0.008789	46
-0.719801	0.518114	0.082031	0.006729	32
-0.735923	0.541582	0.050781	0.002579	36
-0.742308	0.551022	0.015625	0.000244	26
-0.732885	0.537120	0.023438	0.000549	62
-0.737200	0.543465	0.019531	0.000381	52
-0.741743	0.550183	0.042969	0.001846	43
-0.734373	0.539303	0.000000	0.000000	51
-0.742483	0.551282	0.011719	0.000137	66
-0.742507	0.551316	0.000000	0.000000	47
-0.739519	0.546888	0.015625	0.000244	34
-0.752084	0.565631	0.046875	0.002197	48
-0.740278	0.548011	0.003906	0.000015	36
-0.727541	0.529316	0.031250	0.000977	45
-0.735328	0.540708	0.058594	0.003433	43
-0.738508	0.545395	0.023438	0.000549	33
-0.745656	0.556003	0.019531	0.000381	25
-0.740834	0.548836	0.003906	0.000015	34
-0.735818	0.541428	0.011719	0.000137	26
-0.741585	0.549948	0.093750	0.008789	39
-0.740146	0.547816	0.019531	0.000381	39
-0.733861	0.538552	0.007812	0.000061	47
-0.738075	0.544755	0.042969	0.001846	32
-0.745193	0.555313	0.023438	0.000549	30
-0.745899	0.556366	0.058594	0.003433	44
-0.738060	0.544732	0.054688	0.002991	35
-0.733399	0.537873	0.023438	0.000549	39
-0.764870	0.585026	0.101562	0.010315	33
-0.740651	0.548563	0.023438	0.000549	34
-0.742574	0.551416	0.035156	0.001236	43
-0.718464	0.516191	0.039062	0.001526	27
-0.741394	0.549665	0.019531	0.000381	34
-0.743421	0.552675	0.019531	0.000381	27
-0.737885	0.544474	0.046875	0.002197	35
-0.737865	0.544444	0.019531	0.000381	44
-0.752791	0.566695	0.070312	0.004944	41
-0.729018	0.531467	0.078125	0.006104	41
-0.743392	0.552631	0.054688	0.002991	38
-0.737141	0.543377	0.062500	0.003906	60
-0.736804	0.542881	0.035156	0.001236	38
-0.755964	0.571482	0.050781	0.002579	65
-0.754658	0.569509	0.015625	0.000244	46
-0.744492	0.554269	0.039062	0.001526	50
-0.740677	0.548602	0.039062	0.001526	35
-0.738944	0.546038	0.046875	0.002197	47
-0.739211	0.546432	0.003906	0.000015	34
-0.727082	0.528649	0.093750	0.008789	41
-0.739580	0.546979	0.039062	0.001526	28
-0.737780	0.544319	0.007812	0.000061	39
-0.757396	0.573649	0.000000	0.000000	58
-0.743505	0.552800	0.023438	0.000549	40
-0.737116	0.543339	0.023438	0.000549	24
-0.733401	0.537877	0.078125	0.006104	38
-0.731967	0.535776	0.003906	0.000015	67
-0.765233	0.585582	0.066406	0.004410	27
-0.732834	0.537045	0.007812	0.000061	40
-0.760711	0.578681	0.003906	0.000015	50
-0.732505	0.536563	0.066406	0.004410	67
-0.747685	0.559033	0.058594	0.003433	53
-0.755668	0.571034	0.031250	0.000977	57
-0.732719	0.536877	0.019531	0.000381	44
-0.724997	0.525620	0.000000	0.000000	35
-0.756289	0.571973	0.031250	0.000977	38
-0.732161	0.536059	0.058594	0.003433	31
-0.740531	0.548386	0.027344	0.000748	31
-0.744514	0.554301	0.035156	0.001236	48
-0.752396	0.566100	0.039062	0.001526	37
-0.725568	0.526449	0.050781	0.002579	38
-0.727245	0.528885	0.054688	0.002991	41
-0.741247	0.549447	0.027344	0.000748	50
-0.716818	0.513829	0.042969	0.001846	31
-0.721998	0.521280	0.058594	0.003433	40
-0.748404	0.560108	0.035156	0.001236	50
-0.747654	0.558987	0.011719	0.000137	28
-0.741631	0.550017	0.039062	0.001526	35
-0.754540	0.569331	0.023438	0.000549	41
-0.735054	0.540305	0.046875	0.002197	36
-0.736177	0.541956	0.023438	0.000549	74
-0.746750	0.557636	0.011719	0.000137	38
-0.743622	0.552974	0.015625	0.000244	35
-0.734002	0.538758	0.023438	0.000549	50
-0.746202	0.556818	0.000000	0.000000	48
-0.739971	0.547558	0.011719	0.000137	68
-0.743337	0.552550	0.007812	0.000061	44
-0.734685	0.539762	0.042969	0.001846	43
-0.753105	0.567167	0.007812	0.000061	59
-0.724459	0.524841	0.007812	0.000061	33
-0.738843	0.545889	0.003906	0.000015	33
-0.734831	0.539977	0.050781	0.002579	53
-0.750231	0.562846	0.035156	0.001236	30
-0.740996	0.549075	0.054688	0.002991	34
-0.734552	0.539567	0.031250	0.000977	47
-0.719466	0.517632	0.007812	0.000061	30
-0.744153	0.553764	0.078125	0.006104	34
-0.754551	0.569346	0.019531	0.000381	41
-0.753122	0.567193	0.035156	0.001236	38
-0.743621	0.552973	0.046875	0.002197	44
-0.737455	0.543840	0.113281	0.012833	40
-0.737030	0.543213	0.054688	0.002991	24
-0.712593	0.507789	0.003906	0.000015	34
-0.723750	0.523814	0.035156	0.001236	38
-0.748575	0.560364	0.003906	0.000015	35
-0.731707	0.535395	0.070312	0.004944	40
-0.737384	0.543735	0.023438	0.000549	47
-0.733380	0.537846	0.019531	0.000381	27
-0.747360	0.558547	0.015625	0.000244	29
-0.749562	0.561843	0.003906	0.000015	58
-0.748061	0.559596	0.023438	0.000549	28
-0.761147	0.579345	0.000000	0.000000	40
-0.742832	0.551800	0.023438	0.000549	45
-0.747964	0.559450	0.011719	0.000137	51
-0.732771	0.536954	0.023438	0.000549	68
-0.747011	0.558026	0.019531	0.000381	27
-0.735971	0.541653	0.046875	0.002197	51
-0.745193	0.555312	0.039062	0.001526	64
-0.745795	0.556211	0.031250	0.000977	42
-0.741645	0.550037	0.007812	0.000061	27
-0.743179	0.552315	0.078125	0.006104	40
-0.740704	0.548643	0.054688	0.002991	51
-0.737968	0.544596	0.011719	0.000137	32
-0.716931	0.513991	0.019531	0.000381	33
-0.745366	0.555571	0.050781	0.002579	40
-0.729914	0.532774	0.039062	0.001526	35
-0.726422	0.527689	0.019531	0.000381	37
-0.742464	0.551252	0.023438	0.000549	37
-0.731593	0.535229	0.054688	0.002991	28
-0.745289	0.555456	0.093750	0.008789	45
-0.735534	0.541010	0.031250	0.000977	34
-0.735391	0.540799	0.027344	0.000748	45
-0.741941	0.550477	0.003906	0.000015	56
-0.757149	0.573275	0.042969	0.001846	24
-0.712117	0.507111	0.042969	0.001846	68
-0.735867	0.541501	0.066406	0.004410	32
-0.753022	0.567042	0.019531	0.000381	49
-0.740929	0.548976	0.027344	0.000748	67
-0.755816	0.571258	0.050781	0.002579	49
-0.736914	0.543042	0.003906	0.000015	42
-0.736713	0.542746	0.050781	0.002579	46
-0.748210	0.559818	0.007812	0.000061	47
-0.745240	0.555382	0.011719	0.000137	39
-0.740880	0.548903	0.031250	0.000977	71
-0.739547	0.546930	0.046875	0.002197	47
-0.747124	0.558195	0.003906	0.000015	43
-0.743997	0.553532	0.042969	0.001846	41
-0.747537	0.558812	0.039062	0.001526	40
-0.749414	0.561622	0.015625	0.000244	33
-0.734937	0.540133	0.066406	0.004410	44
-0.735060	0.540313	0.050781	0.002579	43
-0.738610	0.545544	0.042969	0.001846	53
-0.759256	0.576469	0.031250	0.000977	34
-0.741394	0.549665	0.007812	0.000061	32
-0.738227	0.544980	0.007812	0.000061	27
-0.733732	0.538362	0.058594	0.003433	39
-0.724955	0.525559	0.042969	0.001846	48
-0.748730	0.560596	0.011719	0.000137	44
-0.738644	0.545596	0.066406	0.004410	32
-0.756773	0.572706	0.023438	0.000549	36
-0.728852	0.531225	0.035156	0.001236	47
-0.742233	0.550910	0.039062	0.001526	46
-0.734845	0.539997	0.019531	0.000381	29
-0.723190	0.523004	0.003906	0.000015	38
-0.735096	0.540366	0.003906	0.000015	54
-0.735290	0.540651	0.011719	0.000137	41
-0.732436	0.536463	0.007812	0.000061	32
-0.731309	0.534812	0.027344	0.000748	39
-0.747588	0.558887	0.007812	0.000061	30
-0.739696	0.547151	0.023438	0.000549	28
-0.743733	0.553139	0.054688	0.002991	45
-0.725167	0.525867	0.078125	0.006104	36
-0.745240	0.555382	0.007812	0.000061	34
-0.744756	0.554661	0.023438	0.000549	60
-0.735325	0.540703	0.000000	0.000000	46
-0.720225	0.518724	0.007812	0.000061	33
-0.733379	0.537845	0.015625	0.000244	56
-0.761447	0.579801	0.046875	0.002197	39
-0.742661	0.551545	0.074219	0.005508	32
-0.730241	0.533251	0.019531	0.000381	34
-0.726808	0.528249	0.003906	0.000015	33
-0.731010	0.534375	0.035156	0.001236	38
-0.728047	0.530052	0.027344	0.000748	33
-0.731785	0.535509	0.007812	0.000061	74
-0.741789	0.550251	0.019531	0.000381	59
-0.742892	0.551888	0.054688	0.002991	27
-0.751407	0.564613	0.035156	0.001236	35
-0.728823	0.531183	0.070312	0.004944	43
-0.754111	0.568683	0.050781	0.002579	64
-0.747401	0.558609	0.062500	0.003906	45
-0.732006	0.535833	0.042969	0.001846	42
