# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.737515	0.543928	0.093750	0.008789	22
-0.736348	0.542208	0.023438	0.000549	39
-0.712099	0.507085	0.031250	0.000977	41
-0.711213	0.505824	0.023438	0.000549	30
-0.726957	0.528466	0.101562	0.010315	44
-0.732193	0.536107	0.070312	0.004944	40
-0.735585	0.541085	0.039062	0.001526	32
-0.727693	0.529537	0.039062	0.001526	35
-0.720357	0.518914	0.078125	0.006104	29
-0.720789	0.519537	0.007812	0.000061	37
-0.725372	0.526164	0.015625	0.000244	49
-0.749288	0.561432	0.000000	0.000000	58
-0.722217	0.521598	0.054688	0.002991	31
-0.744483	0.554254	0.054688	0.002991	65
-0.718656	0.516466	0.015625	0.000244	29
-0.748654	0.560483	0.000000	0.000000	79
-0.724588	0.525028	0.039062	0.001526	30
-0.726398	0.527654	0.062500	0.003906	25
-0.708187	0.501529	0.023438	0.000549	20
-0.707101	0.499992	0.093750	0.008789	28
-0.736847	0.542944	0.132812	0.017639	39
-0.752072	0.565612	0.015625	0.000244	30
-0.738534	0.545433	0.093750	0.008789	35
-0.721192	0.520118	0.070312	0.004944	36
-0.734347	0.539266	0.039062	0.001526	28
-0.736674	0.542688	0.023438	0.000549	27
-0.758677	0.575590	0.054688	0.002991	30
-0.731313	0.534818	0.085938	0.007385	39
-0.738234	0.544990	0.039062	0.001526	26
-0.737553	0.543985	0.085938	0.007385	35
-0.762435	0.581306	0.046875	0.002197	21
-0.750274	0.562911	0.023438	0.000549	62
-0.759404	0.576694	0.054688	0.002991	31
-0.748064	0.559600	0.070312	0.004944	60
-0.733263	0.537674	0.046875	0.002197	41
-0.708709	0.502268	0.046875	0.002197	25
-0.764832	0.584968	0.070312	0.004944	64
-0.738351	0.545162	0.093750	0.008789	55
-0.728446	0.530634	0.015625	0.000244	34
-0.731092	0.534496	0.046875	0.002197	31
-0.730703	0.533926	0.007812	0.000061	34
-0.726875	0.528348	0.023438	0.000549	33
-0.723679	0.523711	0.031250	0.000977	74
-0.717820	0.515265	0.039062	0.001526	42
-0.732403	0.536414	0.125000	0.015625	37
-0.728566	0.530809	0.054688	0.002991	51
-0.725323	0.526093	0.046875	0.002197	31
-0.743698	0.553086	0.015625	0.000244	47
-0.748876	0.560815	0.007812	0.000061	38
-0.735113	0.540391	0.062500	0.003906	33
-0.741594	0.549962	0.101562	0.010315	53
-0.743607	0.552951	0.007812	0.000061	26
-0.728982	0.531415	0.070312	0.004944	58
-0.721606	0.520715	0.031250	0.000977	31
-0.724195	0.524459	0.054688	0.002991	26
-0.744137	0.553740	0.031250	0.000977	36
-0.739782	0.547277	0.078125	0.006104	37
-0.753855	0.568298	0.031250	0.000977	33
-0.725961	0.527019	0.015625	0.000244	27
-0.733489	0.538007	0.031250	0.000977	45
-0.720554	0.519198	0.054688	0.002991	60
-0.705900	0.498295	0.023438	0.000549	24
-0.749940	0.562410	0.023438	0.000549	27
-0.754702	0.569575	0.046875	0.002197	35
-0.720712	0.519426	0.062500	0.003906	31
-0.734738	0.539840	0.000000	0.000000	36
-0.736146	0.541911	0.000000	0.000000	66
-0.736164	0.541938	0.015625	0.000244	29
-0.757307	0.573515	0.046875	0.002197	46
-0.725310	0.526075	0.062500	0.003906	48
-0.724806	0.525344	0.054688	0.002991	51
-0.724973	0.525585	0.054688	0.002991	37
-0.748436	0.560157	0.031250	0.000977	35
-0.731634	0.535288	0.015625	0.000244	28
-0.734682	0.539758	0.062500	0.003906	34
-0.750350	0.563025	0.000000	0.000000	26
-0.748436	0.560156	0.101562	0.010315	39
-0.739122	0.546301	0.015625	0.000244	32
-0.742357	0.551095	0.117188	0.013733	35
-0.713584	0.509202	0.007812	0.000061	38
-0.750832	0.563748	0.093750	0.008789	29
-0.746738	0.557618	0.085938	0.007385	36
-0.731820	0.535560	0.093750	0.008789	30
-0.752292	0.565944	0.085938	0.007385	87
-0.722475	0.521970	0.007812	0.000061	40
-0.735164	0.540466	0.007812	0.000061	36
-0.747506	0.558765	0.109375	0.011963	29
-0.728936	0.531348	0.148438	0.022034	32
-0.730772	0.534028	0.039062	0.001526	58
-0.729350	0.531951	0.046875	0.002197	33
-0.748789	0.560685	0.078125	0.006104	33
-0.752750	0.566633	0.085938	0.007385	34
-0.727502	0.529260	0.054688	0.002991	27
-0.729126	0.531624	0.070312	0.004944	37
-0.722829	0.522482	0.078125	0.006104	37
-0.750502	0.563253	0.031250	0.000977	29
-0.741036	0.549134	0.031250	0.000977	40
-0.754523	0.569305	0.054688	0.002991	45
-0.760876	0.578932	0.062500	0.003906	28
-0.730269	0.533292	0.093750	0.008789	34
-0.709988	0.504083	0.054688	0.002991	39
-0.736972	0.543127	0.031250	0.000977	29
-0.731361	0.534888	0.007812	0.000061	55
-0.709275	0.503070	0.023438	0.000549	36
-0.739591	0.546995	0.023438	0.000549	41
-0.737794	0.544340	0.125000	0.015625	36
-0.728603	0.530862	0.007812	0.000061	33
-0.738170	0.544895	0.046875	0.002197	38
-0.722611	0.522167	0.046875	0.002197	32
-0.711425	0.506126	0.054688	0.002991	25
-0.774112	0.599249	0.093750	0.008789	37
-0.757457	0.573742	0.000000	0.000000	37
-0.741037	0.549136	0.039062	0.001526	30
-0.732924	0.537178	0.007812	0.000061	37
-0.726838	0.528293	0.000000	0.000000	43
-0.741236	0.549431	0.078125	0.006104	27
-0.744514	0.554302	0.062500	0.003906	42
-0.751557	0.564838	0.015625	0.000244	73
-0.732429	0.536452	0.046875	0.002197	31
-0.738471	0.545339	0.007812	0.000061	76
-0.726819	0.528266	0.093750	0.008789	35
-0.744336	0.554036	0.031250	0.000977	53
-0.747233	0.558357	0.015625	0.000244	29
-0.736376	0.542249	0.007812	0.000061	31
-0.718810	0.516688	0.031250	0.000977	23
-0.721992	0.521273	0.023438	0.000549	25
-0.754294	0.568960	0.015625	0.000244	41
-0.720720	0.519438	0.023438	0.000549	40
-0.738397	0.545230	0.031250	0.000977	45
-0.728842	0.531210	0.031250	0.000977	41
-0.728799	0.531148	0.015625	0.000244	41
-0.743399	0.552642	0.140625	0.019775	25
-0.720412	0.518994	0.015625	0.000244	37
-0.720320	0.518860	0.023438	0.000549	32
-0.736990	0.543155	0.085938	0.007385	34
-0.762553	0.581487	0.031250	0.000977	29
-0.728125	0.530165	0.109375	0.011963	29
-0.727349	0.529036	0.031250	0.000977	45
-0.756041	0.571598	0.140625	0.019775	43
-0.711697	0.506512	0.140625	0.019775	31
-0.749522	0.561783	0.140625	0.019775	45
-0.732258	0.536201	0.093750	0.008789	38
-0.771612	0.595384	0.054688	0.002991	36
-0.751961	0.565445	0.007812	0.000061	32
-0.724244	0.524529	0.140625	0.019775	31
-0.753564	0.567858	0.023438	0.000549	35
-0.717922	0.515412	0.031250	0.000977	43
-0.721324	0.520309	0.000000	0.000000	68
-0.742984	0.552025	0.070312	0.004944	42
-0.724112	0.524338	0.062500	0.003906	24
-0.735084	0.540348	0.070312	0.004944	36
-0.728494	0.530703	0.039062	0.001526	34
-0.738166	0.544890	0.015625	0.000244	36
-0.715639	0.512139	0.085938	0.007385	61
-0.743778	0.553205	0.062500	0.003906	31
-0.741035	0.549133	0.117188	0.013733	39
-0.738384	0.545211	0.070312	0.004944	22
-0.739683	0.547131	0.015625	0.000244	26
-0.727438	0.529165	0.031250	0.000977	87
-0.721349	0.520345	0.093750	0.008789	36
-0.704735	0.496651	0.015625	0.000244	29
-0.748368	0.560055	0.015625	0.000244	38
-0.740679	0.548605	0.085938	0.007385	40
-0.756862	0.572840	0.031250	0.000977	29
-0.725501	0.526352	0.062500	0.003906	37
-0.747714	0.559077	0.093750	0.008789	42
-0.728447	0.530635	0.031250	0.000977	38
-0.703479	0.494883	0.023438	0.000549	38
-0.748247	0.559873	0.000000	0.000000	25
-0.731490	0.535077	0.062500	0.003906	26
-0.765681	0.586267	0.101562	0.010315	34
-0.719640	0.517881	0.023438	0.000549	30
-0.724909	0.525493	0.046875	0.002197	43
-0.722164	0.521521	0.093750	0.008789	22
-0.721653	0.520783	0.015625	0.000244	38
-0.734588	0.539620	0.140625	0.019775	36
-0.741850	0.550342	0.000000	0.000000	64
-0.737123	0.543351	0.039062	0.001526	37
-0.744700	0.554578	0.046875	0.002197	32
-0.744604	0.554436	0.000000	0.000000	39
-0.735937	0.541604	0.015625	0.000244	37
-0.725993	0.527065	0.085938	0.007385	33
-0.718714	0.516549	0.046875	0.002197	26
-0.729057	0.531524	0.039062	0.001526	34
-0.736850	0.542948	0.085938	0.007385	45
-0.729076	0.531552	0.054688	0.002991	30
-0.713410	0.508954	0.039062	0.001526	38
-0.738485	0.545360	0.078125	0.006104	32
-0.726479	0.527771	0.023438	0.000549	55
-0.714414	0.510387	0.023438	0.000549	26
-0.759475	0.576802	0.007812	0.000061	40
-0.712865	0.508176	0.007812	0.000061	21
-0.747951	0.559430	0.070312	0.004944	38
-0.720329	0.518873	0.031250	0.000977	42
-0.732908	0.537154	0.039062	0.001526	37
-0.726043	0.527139	0.023438	0.000549	35
-0.742965	0.551997	0.015625	0.000244	31
-0.739727	0.547196	0.062500	0.003906	44
-0.713985	0.509774	0.000000	0.000000	29
-0.732205	0.536124	0.093750	0.008789	36
-0.733252	0.537658	0.031250	0.000977	38
-0.705941	0.498353	0.031250	0.000977	56
-0.755163	0.570271	0.132812	0.017639	27
-0.729727	0.532501	0.062500	0.003906	28
-0.722820	0.522469	0.054688	0.002991	39
-0.744192	0.553822	0.031250	0.000977	41
-0.740215	0.547919	0.101562	0.010315	34
-0.728409	0.530580	0.015625	0.000244	22
-0.750542	0.563314	0.132812	0.017639	50
-0.760701	0.578667	0.007812	0.000061	26
-0.746910	0.557874	0.039062	0.001526	39
-0.742684	0.551579	0.132812	0.017639	51
-0.727981	0.529957	0.070312	0.004944	32
-0.735951	0.541624	0.039062	0.001526	40
-0.738775	0.545789	0.015625	0.000244	31
-0.745963	0.556461	0.031250	0.000977	28
-0.726811	0.528255	0.015625	0.000244	40
-0.735415	0.540836	0.054688	0.002991	28
-0.740629	0.548532	0.023438	0.000549	32
-0.729165	0.531682	0.046875	0.002197	28
-0.721029	0.519883	0.031250	0.000977	37
-0.716790	0.513788	0.007812	0.000061	28
-0.737979	0.544612	0.000000	0.000000	30
-0.724394	0.524746	0.062500	0.003906	36
-0.718513	0.516261	0.093750	0.008789	57
-0.728670	0.530960	0.015625	0.000244	27
-0.723669	0.523696	0.015625	0.000244	40
-0.745222	0.555355	0.000000	0.000000	31
-0.732119	0.535999	0.000000	0.000000	24
-0.724307	0.524621	0.078125	0.006104	35
-0.738831	0.545872	0.023438	0.000549	52
-0.715651	0.512156	0.078125	0.006104	37
-0.740531	0.548386	0.062500	0.003906	55
-0.736419	0.542313	0.023438	0.000549	35
-0.754417	0.569145	0.046875	0.002197	46
-0.750586	0.563379	0.015625	0.000244	41
-0.731387	0.534927	0.039062	0.001526	32
-0.729302	0.531881	0.023438	0.000549	28
-0.733589	0.538152	0.054688	0.002991	36
-0.729750	0.532535	0.023438	0.000549	27
-0.739590	0.546994	0.046875	0.002197	26
-0.749034	0.561052	0.031250	0.000977	24
-0.733222	0.537615	0.062500	0.003906	36
-0.726495	0.527795	0.039062	0.001526	42
-0.730978	0.534328	0.101562	0.010315	37
-0.705177	0.497274	0.125000	0.015625	41
-0.728398	0.530564	0.007812	0.000061	33
-0.746400	0.557112	0.023438	0.000549	45
-0.727062	0.528620	0.007812	0.000061	57
-0.712156	0.507166	0.054688	0.002991	55
-0.743163	0.552292	0.109375	0.011963	35
-0.734211	0.539065	0.054688	0.002991	45
-0.737782	0.544323	0.031250	0.000977	38
-0.718755	0.516609	0.031250	0.000977	28
-0.746781	0.557682	0.054688	0.002991	19
-0.750886	0.563829	0.062500	0.003906	32
-0.723937	0.524085	0.031250	0.000977	39
-0.733333	0.537777	0.078125	0.006104	53
-0.754583	0.569396	0.054688	0.002991	20
-0.728712	0.531021	0.046875	0.002197	42
-0.746413	0.557132	0.054688	0.002991	34
-0.707992	0.501253	0.031250	0.000977	44
-0.755410	0.570644	0.039062	0.001526	17
-0.717936	0.515433	0.031250	0.000977	43
-0.719544	0.517744	0.125000	0.015625	29
-0.744515	0.554302	0.148438	0.022034	36
-0.711014	0.505540	0.093750	0.008789	34
-0.725848	0.526855	0.085938	0.007385	31
-0.731605	0.535246	0.062500	0.003906	26
-0.747643	0.558971	0.023438	0.000549	39
-0.748339	0.560011	0.117188	0.013733	53
-0.720791	0.519540	0.109375	0.011963	34
-0.728302	0.530424	0.000000	0.000000	35
-0.724774	0.525298	0.093750	0.008789	29
-0.706598	0.499280	0.000000	0.000000	26
-0.725218	0.525942	0.007812	0.000061	30
-0.719944	0.518319	0.031250	0.000977	38
-0.760371	0.578164	0.015625	0.000244	40
-0.733803	0.538466	0.000000	0.000000	33
-0.739790	0.547290	0.078125	0.006104	29
-0.726849	0.528309	0.070312	0.004944	35
-0.742624	0.551491	0.039062	0.001526	26
-0.749712	0.562068	0.007812	0.000061	32
-0.730361	0.533427	0.039062	0.001526	70
-0.726930	0.528428	0.015625	0.000244	51
-0.745505	0.555778	0.109375	0.011963	58
-0.764681	0.584738	0.085938	0.007385	29
-0.714162	0.510027	0.117188	0.013733	43
-0.736166	0.541940	0.062500	0.003906	45
-0.756863	0.572842	0.007812	0.000061	35
-0.740950	0.549006	0.031250	0.000977	25
-0.729111	0.531603	0.023438	0.000549	65
-0.720042	0.518460	0.054688	0.002991	45
-0.746229	0.556858	0.046875	0.002197	68
-0.756058	0.571624	0.062500	0.003906	55
-0.742574	0.551416	0.078125	0.006104	37
-0.745037	0.555080	0.015625	0.000244	34
-0.730883	0.534190	0.031250	0.000977	29
-0.711723	0.506550	0.031250	0.000977	24
-0.713195	0.508647	0.007812	0.000061	37
-0.727584	0.529378	0.015625	0.000244	30
-0.731571	0.535197	0.070312	0.004944	32
-0.722437	0.521915	0.078125	0.006104	52
-0.727071	0.528633	0.007812	0.000061	33
-0.725674	0.526603	0.054688	0.002991	45
-0.717164	0.514325	0.046875	0.002197	21
-0.708683	0.502231	0.125000	0.015625	49
-0.732245	0.536183	0.085938	0.007385	27
-0.737717	0.544227	0.007812	0.000061	38
-0.753896	0.568360	0.015625	0.000244	52
-0.724715	0.525212	0.007812	0.000061	32
-0.740481	0.548313	0.070312	0.004944	28
-0.723297	0.523159	0.031250	0.000977	46
-0.730788	0.534050	0.000000	0.000000	36
-0.739863	0.547397	0.000000	0.000000	44
-0.735311	0.540682	0.039062	0.001526	37
-0.746524	0.557298	0.015625	0.000244	16
-0.717163	0.514323	0.054688	0.002991	29
-0.715519	0.511968	0.054688	0.002991	34
-0.738165	0.544888	0.007812	0.000061	41
-0.743337	0.552550	0.015625	0.000244	32
-0.723931	0.524077	0.031250	0.000977	33
-0.742300	0.551009	0.085938	0.007385	47
-0.744848	0.554798	0.039062	0.001526	31
-0.719902	0.518258	0.054688	0.002991	36
-0.730639	0.533834	0.015625	0.000244	33
-0.755147	0.570247	0.023438	0.000549	33
-0.741841	0.550328	0.007812	0.000061	22
-0.727732	0.529595	0.085938	0.007385	26
-0.728419	0.530594	0.007812	0.000061	34
-0.743265	0.552443	0.015625	0.000244	35
-0.735253	0.540598	0.000000	0.000000	26
-0.721043	0.519903	0.085938	0.007385	76
-0.733642	0.538230	0.023438	0.000549	45
-0.739353	0.546642	0.125000	0.015625	24
-0.723370	0.523265	0.101562	0.010315	37
-0.728706	0.531013	0.023438	0.000549	39
-0.740337	0.548099	0.062500	0.003906	65
-0.739473	0.546820	0.070312	0.004944	31
-0.732354	0.536342	0.078125	0.006104	25
-0.725758	0.526724	0.062500	0.003906	29
-0.730078	0.533013	0.007812	0.000061	37
-0.757690	0.574094	0.039062	0.001526	27
-0.722323	0.521750	0.007812	0.000061	32
-0.711310	0.505962	0.031250	0.000977	44
-0.735530	0.541005	0.164062	0.026917	45
-0.733332	0.537775	0.031250	0.000977	30
-0.747433	0.558656	0.015625	0.000244	35
-0.725038	0.525681	0.015625	0.000244	35
-0.743392	0.552631	0.085938	0.007385	62
-0.715863	0.512460	0.007812	0.000061	28
-0.731965	0.535773	0.062500	0.003906	41
-0.741364	0.549621	0.007812	0.000061	29
-0.733104	0.537442	0.046875	0.002197	44
-0.748300	0.559953	0.078125	0.006104	51
-0.768895	0.591199	0.015625	0.000244	41
-0.734110	0.538918	0.015625	0.000244	41
-0.714659	0.510737	0.046875	0.002197	42
-0.727470	0.529212	0.054688	0.002991	39
-0.737017	0.543194	0.125000	0.015625	38
-0.733574	0.538131	0.015625	0.000244	35
-0.738079	0.544761	0.015625	0.000244	30
-0.723033	0.522776	0.093750	0.008789	36
-0.722435	0.521913	0.078125	0.006104	33
-0.741430	0.549719	0.031250	0.000977	32
-0.723546	0.523519	0.039062	0.001526	33
-0.725303	0.526064	0.039062	0.001526	42
-0.762462	0.581349	0.023438	0.000549	34
-0.742725	0.551641	0.023438	0.000549	83
-0.765760	0.586389	0.046875	0.002197	33
-0.761335	0.579631	0.070312	0.004944	45
-0.740658	0.548574	0.039062	0.001526	52
-0.751251	0.564377	0.148438	0.022034	32
-0.708800	0.502397	0.062500	0.003906	27
-0.724982	0.525599	0.039062	0.001526	46
-0.726957	0.528466	0.015625	0.000244	51
-0.713804	0.509516	0.164062	0.026917	39
-0.728033	0.530031	0.046875	0.002197	37
-0.722919	0.522612	0.007812	0.000061	30
-0.738756	0.545761	0.039062	0.001526	37
-0.721189	0.520113	0.054688	0.002991	44
-0.719188	0.517232	0.015625	0.000244	28
-0.730073	0.533007	0.007812	0.000061	34
-0.762211	0.580966	0.031250	0.000977	51
-0.734017	0.538782	0.054688	0.002991	35
-0.724809	0.525348	0.078125	0.006104	40
-0.758966	0.576029	0.078125	0.006104	39
-0.730968	0.534314	0.000000	0.000000	37
-0.739557	0.546944	0.085938	0.007385	30
-0.746901	0.557862	0.023438	0.000549	24
-0.742488	0.551289	0.023438	0.000549	32
-0.737005	0.543176	0.023438	0.000549	24
-0.726394	0.527648	0.031250	0.000977	37
-0.741801	0.550269	0.054688	0.002991	43
-0.718916	0.516840	0.117188	0.013733	26
-0.729873	0.532714	0.039062	0.001526	26
-0.742624	0.551491	0.054688	0.002991	44
-0.751218	0.564329	0.039062	0.001526	65
-0.712306	0.507380	0.007812	0.000061	43
-0.726299	0.527511	0.125000	0.015625	34
-0.728886	0.531274	0.062500	0.003906	34
-0.721348	0.520343	0.023438	0.000549	42
-0.716595	0.513509	0.046875	0.002197	45
-0.748303	0.559957	0.015625	0.000244	26
-0.743453	0.552723	0.000000	0.000000	52
-0.742095	0.550705	0.062500	0.003906	29
-0.753531	0.567809	0.031250	0.000977	29
-0.749834	0.562251	0.062500	0.003906	38
-0.719018	0.516987	0.085938	0.007385	32
-0.738098	0.544789	0.085938	0.007385	39
-0.743418	0.552671	0.039062	0.001526	42
-0.729856	0.532690	0.054688	0.002991	40
-0.722138	0.521483	0.109375	0.011963	33
-0.725463	0.526297	0.015625	0.000244	34
-0.760018	0.577627	0.062500	0.003906	43
-0.747946	0.559424	0.093750	0.008789	32
-0.734786	0.539910	0.031250	0.000977	30
-0.722971	0.522688	0.007812	0.000061	38
-0.719386	0.517516	0.031250	0.000977	43
-0.718417	0.516123	0.046875	0.002197	33
-0.727783	0.529668	0.007812	0.000061	27
-0.733473	0.537983	0.070312	0.004944	23
-0.761618	0.580062	0.046875	0.002197	37
-0.713002	0.508372	0.031250	0.000977	41
-0.725815	0.526808	0.031250	0.000977	40
-0.759936	0.577503	0.031250	0.000977	38
-0.708072	0.501365	0.054688	0.002991	35
-0.715569	0.512038	0.093750	0.008789	45
-0.735244	0.540584	0.046875	0.002197	33
-0.730935	0.534266	0.023438	0.000549	27
-0.731606	0.535248	0.039062	0.001526	35
-0.768314	0.590306	0.015625	0.000244	30
-0.731780	0.535502	0.023438	0.000549	33
-0.728061	0.530073	0.015625	0.000244	34
-0.760998	0.579118	0.101562	0.010315	45
-0.747186	0.558288	0.062500	0.003906	41
-0.740208	0.547908	0.023438	0.000549	31
-0.716064	0.512747	0.062500	0.003906	42
-0.744094	0.553676	0.210938	0.044495	46
-0.735755	0.541335	0.007812	0.000061	50
-0.749151	0.561227	0.007812	0.000061	30
-0.728677	0.530970	0.046875	0.002197	39
-0.738202	0.544943	0.078125	0.006104	24
-0.717356	0.514599	0.054688	0.002991	34
-0.711117	0.505687	0.085938	0.007385	29
-0.749421	0.561631	0.195312	0.038147	59
-0.738071	0.544749	0.039062	0.001526	50
-0.740438	0.548248	0.015625	0.000244	22
-0.719290	0.517378	0.156250	0.024414	29
-0.725960	0.527018	0.023438	0.000549	59
-0.729091	0.531573	0.031250	0.000977	46
-0.748648	0.560474	0.101562	0.010315	39
-0.745886	0.556345	0.023438	0.000549	37
-0.718864	0.516766	0.023438	0.000549	51
-0.726158	0.527305	0.000000	0.000000	21
-0.734781	0.539904	0.054688	0.002991	40
-0.734953	0.540155	0.101562	0.010315	27
-0.710475	0.504774	0.070312	0.004944	41
-0.749654	0.561981	0.023438	0.000549	53
-0.731427	0.534986	0.023438	0.000549	35
-0.738346	0.545155	0.070312	0.004944	53
-0.737831	0.544394	0.062500	0.003906	29
-0.748849	0.560775	0.007812	0.000061	41
-0.719796	0.518106	0.046875	0.002197	36
-0.734413	0.539362	0.031250	0.000977	24
-0.721335	0.520324	0.062500	0.003906	42
-0.736243	0.542053	0.054688	0.002991	33
-0.741392	0.549662	0.054688	0.002991	40
-0.752391	0.566092	0.054688	0.002991	25
-0.723842	0.523947	0.031250	0.000977	31
-0.753177	0.567276	0.015625	0.000244	26
-0.745220	0.555353	0.031250	0.000977	45
-0.741434	0.549725	0.070312	0.004944	46
-0.760351	0.578133	0.000000	0.000000	31
-0.736998	0.543167	0.007812	0.000061	21
-0.737571	0.544010	0.015625	0.000244	23
-0.750450	0.563175	0.062500	0.003906	24
-0.715634	0.512132	0.085938	0.007385	27
-0.758393	0.575159	0.039062	0.001526	28
-0.733651	0.538244	0.062500	0.003906	59
-0.748455	0.560185	0.023438	0.000549	46
-0.726476	0.527768	0.054688	0.002991	45
-0.736944	0.543086	0.031250	0.000977	38
-0.747937	0.559410	0.007812	0.000061	45
-0.710744	0.505157	0.078125	0.006104	29
-0.728276	0.530385	0.015625	0.000244	27
-0.726239	0.527423	0.101562	0.010315	34
-0.740733	0.548686	0.046875	0.002197	28
-0.736699	0.542726	0.031250	0.000977	38
-0.727088	0.528656	0.085938	0.007385	41
-0.737426	0.543797	0.023438	0.000549	41
-0.745525	0.555807	0.007812	0.000061	40
-0.746417	0.557138	0.039062	0.001526	28
-0.728363	0.530513	0.015625	0.000244	23
-0.729139	0.531643	0.132812	0.017639	27
-0.727725	0.529584	0.007812	0.000061	42
-0.731742	0.535447	0.000000	0.000000	27
-0.729630	0.532360	0.054688	0.002991	28
-0.743925	0.553424	0.070312	0.004944	29
-0.753156	0.567244	0.015625	0.000244	46
-0.741009	0.549095	0.085938	0.007385	19
-0.724786	0.525315	0.031250	0.000977	32
-0.735506	0.540969	0.062500	0.003906	26
-0.711913	0.506819	0.062500	0.003906	41
-0.735127	0.540412	0.054688	0.002991	38
-0.766082	0.586881	0.109375	0.011963	33
