# Energy	Energy^2	Magnetic	Magnet^2
-0.756856	0.572831	0.031250	0.000977
-0.720771	0.519511	0.187500	0.035156
-0.725864	0.526879	0.031250	0.000977
-0.746466	0.557211	0.093750	0.008789
-0.662780	0.439277	0.250000	0.062500
-0.759366	0.576637	0.093750	0.008789
-0.751007	0.564011	0.093750	0.008789
-0.685613	0.470066	0.156250	0.024414
-0.703256	0.494569	0.218750	0.047852
-0.701606	0.492251	0.156250	0.024414
-0.684803	0.468955	0.062500	0.003906
-0.746968	0.557962	0.062500	0.003906
-0.734200	0.539050	0.187500	0.035156
-0.746521	0.557293	0.062500	0.003906
-0.754649	0.569495	0.156250	0.024414
-0.710274	0.504490	0.000000	0.000000
-0.709144	0.502885	0.062500	0.003906
-0.758939	0.575989	0.093750	0.008789
-0.695501	0.483722	0.156250	0.024414
-0.718484	0.516219	0.093750	0.008789
-0.730691	0.533910	0.125000	0.015625
-0.733364	0.537822	0.062500	0.003906
-0.710778	0.505206	0.218750	0.047852
-0.715734	0.512275	0.093750	0.008789
-0.703663	0.495142	0.031250	0.000977
-0.742030	0.550608	0.062500	0.003906
-0.737686	0.544180	0.187500	0.035156
-0.742070	0.550669	0.062500	0.003906
-0.737114	0.543338	0.187500	0.035156
-0.729163	0.531678	0.093750	0.008789
-0.768574	0.590706	0.218750	0.047852
-0.726926	0.528421	0.031250	0.000977
-0.709620	0.503560	0.156250	0.024414
-0.745100	0.555174	0.062500	0.003906
-0.729057	0.531524	0.187500	0.035156
-0.707211	0.500147	0.156250	0.024414
-0.722449	0.521932	0.156250	0.024414
-0.721517	0.520587	0.062500	0.003906
-0.716554	0.513449	0.031250	0.000977
-0.728724	0.531039	0.125000	0.015625
-0.717998	0.515521	0.156250	0.024414
-0.710166	0.504336	0.062500	0.003906
-0.731745	0.535451	0.125000	0.015625
-0.722540	0.522064	0.000000	0.000000
-0.755889	0.571368	0.031250	0.000977
-0.754495	0.569262	0.062500	0.003906
-0.739726	0.547195	0.031250	0.000977
-0.713575	0.509189	0.218750	0.047852
-0.739256	0.546500	0.156250	0.024414
-0.680864	0.463575	0.156250	0.024414
-0.739191	0.546403	0.125000	0.015625
-0.687927	0.473243	0.093750	0.008789
-0.766426	0.587408	0.031250	0.000977
-0.685963	0.470546	0.031250	0.000977
-0.703376	0.494738	0.406250	0.165039
-0.710133	0.504289	0.000000	0.000000
-0.680417	0.462967	0.062500	0.003906
-0.703800	0.495335	0.156250	0.024414
-0.721594	0.520698	0.031250	0.000977
-0.669594	0.448356	0.156250	0.024414
-0.670784	0.449951	0.218750	0.047852
-0.712272	0.507331	0.031250	0.000977
-0.738686	0.545657	0.062500	0.003906
-0.732701	0.536850	0.312500	0.097656
-0.713931	0.509697	0.093750	0.008789
-0.710350	0.504598	0.093750	0.008789
-0.728269	0.530375	0.187500	0.035156
-0.704187	0.495879	0.031250	0.000977
-0.699645	0.489503	0.062500	0.003906
-0.758006	0.574572	0.218750	0.047852
-0.636915	0.405661	0.218750	0.047852
-0.731965	0.535773	0.062500	0.003906
-0.693395	0.480797	0.031250	0.000977
-0.747743	0.559120	0.031250	0.000977
-0.746462	0.557205	0.031250	0.000977
-0.732569	0.536658	0.000000	0.000000
-0.744515	0.554303	0.000000	0.000000
-0.747071	0.558116	0.062500	0.003906
-0.721926	0.521177	0.125000	0.015625
-0.729824	0.532643	0.156250	0.024414
-0.724096	0.524315	0.125000	0.015625
-0.705812	0.498171	0.000000	0.000000
-0.713835	0.509560	0.031250	0.000977
-0.711369	0.506045	0.093750	0.008789
-0.685605	0.470054	0.156250	0.024414
-0.693735	0.481268	0.031250	0.000977
-0.700058	0.490081	0.218750	0.047852
