# Energy	Energy^2	Magnetic	Magnet^2
-0.755540	0.570841	0.042969	0.001846
-0.756077	0.571653	0.020508	0.000421
-0.753051	0.567086	0.005859	0.000034
-0.755688	0.571064	0.016602	0.000276
-0.756902	0.572901	0.028320	0.000802
-0.755974	0.571497	0.041016	0.001682
-0.755334	0.570530	0.031250	0.000977
-0.758588	0.575455	0.027344	0.000748
-0.759465	0.576788	0.032227	0.001039
-0.754568	0.569373	0.000000	0.000000
-0.757332	0.573552	0.021484	0.000462
-0.752454	0.566187	0.009766	0.000095
-0.753399	0.567611	0.010742	0.000115
-0.749288	0.561432	0.026367	0.000695
-0.753573	0.567872	0.017578	0.000309
-0.757898	0.574409	0.022461	0.000504
-0.755691	0.571068	0.001953	0.000004
-0.750080	0.562620	0.007812	0.000061
-0.751334	0.564503	0.024414	0.000596
-0.755793	0.571223	0.001953	0.000004
-0.755710	0.571097	0.042969	0.001846
-0.755777	0.571199	0.014648	0.000215
-0.755145	0.570244	0.024414	0.000596
-0.749077	0.561117	0.006836	0.000047
-0.753986	0.568496	0.039062	0.001526
-0.758079	0.574683	0.036133	0.001306
-0.756230	0.571884	0.035156	0.001236
-0.747440	0.558667	0.040039	0.001603
-0.755714	0.571104	0.000977	0.000001
-0.748655	0.560484	0.046875	0.002197
-0.750635	0.563453	0.023438	0.000549
-0.754064	0.568613	0.041016	0.001682
-0.751308	0.564464	0.016602	0.000276
-0.760075	0.577714	0.033203	0.001102
-0.758584	0.575450	0.000977	0.000001
-0.755148	0.570248	0.017578	0.000309
-0.748630	0.560446	0.003906	0.000015
-0.754579	0.569390	0.027344	0.000748
-0.749578	0.561867	0.014648	0.000215
-0.750776	0.563664	0.005859	0.000034
-0.755265	0.570425	0.014648	0.000215
-0.752810	0.566722	0.030273	0.000916
-0.753182	0.567283	0.015625	0.000244
-0.754037	0.568572	0.003906	0.000015
-0.754205	0.568825	0.005859	0.000034
-0.753811	0.568230	0.005859	0.000034
-0.754762	0.569666	0.008789	0.000077
-0.758515	0.575344	0.038086	0.001451
-0.753175	0.567272	0.011719	0.000137
-0.752282	0.565928	0.004883	0.000024
-0.754490	0.569255	0.017578	0.000309
-0.756489	0.572275	0.000977	0.000001
-0.752796	0.566701	0.004883	0.000024
-0.755475	0.570742	0.001953	0.000004
-0.752007	0.565515	0.002930	0.000009
-0.757274	0.573464	0.018555	0.000344
-0.754257	0.568903	0.027344	0.000748
-0.752306	0.565964	0.035156	0.001236
-0.752358	0.566043	0.036133	0.001306
-0.749183	0.561275	0.024414	0.000596
-0.755123	0.570211	0.016602	0.000276
-0.752102	0.565658	0.034180	0.001168
-0.750515	0.563273	0.007812	0.000061
-0.754728	0.569615	0.004883	0.000024
-0.753438	0.567668	0.002930	0.000009
