# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.765888	0.586584	0.062500	0.003906	30
-0.754054	0.568597	0.093750	0.008789	38
-0.693283	0.480641	0.000000	0.000000	44
-0.752535	0.566309	0.093750	0.008789	29
-0.763175	0.582436	0.093750	0.008789	24
-0.704903	0.496888	0.062500	0.003906	24
-0.727906	0.529847	0.093750	0.008789	23
-0.671974	0.451549	0.000000	0.000000	33
-0.735603	0.541111	0.156250	0.024414	22
-0.684471	0.468500	0.187500	0.035156	21
-0.689858	0.475904	0.031250	0.000977	53
-0.721312	0.520291	0.031250	0.000977	23
-0.684156	0.468069	0.156250	0.024414	21
-0.694241	0.481971	0.093750	0.008789	28
-0.661238	0.437235	0.062500	0.003906	57
-0.712979	0.508340	0.125000	0.015625	34
-0.717014	0.514109	0.062500	0.003906	23
-0.737609	0.544067	0.218750	0.047852	31
-0.664226	0.441196	0.093750	0.008789	28
-0.726871	0.528341	0.000000	0.000000	21
-0.708181	0.501521	0.093750	0.008789	52
-0.643718	0.414373	0.093750	0.008789	21
-0.764332	0.584203	0.250000	0.062500	46
-0.726235	0.527417	0.093750	0.008789	29
-0.695299	0.483440	0.093750	0.008789	27
-0.710614	0.504973	0.187500	0.035156	23
-0.758325	0.575056	0.062500	0.003906	26
-0.715288	0.511637	0.093750	0.008789	55
-0.701032	0.491446	0.187500	0.035156	35
-0.744009	0.553549	0.000000	0.000000	34
-0.703911	0.495490	0.093750	0.008789	26
-0.684996	0.469220	0.062500	0.003906	52
-0.697618	0.486671	0.031250	0.000977	20
-0.712379	0.507483	0.156250	0.024414	46
-0.745519	0.555799	0.031250	0.000977	28
-0.759407	0.576699	0.218750	0.047852	16
-0.713935	0.509703	0.125000	0.015625	31
-0.735527	0.541000	0.031250	0.000977	50
-0.725165	0.525865	0.031250	0.000977	27
-0.698142	0.487402	0.093750	0.008789	22
-0.735493	0.540949	0.187500	0.035156	57
-0.738408	0.545247	0.156250	0.024414	41
-0.718038	0.515578	0.062500	0.003906	48
-0.746596	0.557405	0.031250	0.000977	43
-0.667938	0.446141	0.125000	0.015625	26
-0.707614	0.500718	0.156250	0.024414	32
-0.719640	0.517881	0.187500	0.035156	58
-0.697845	0.486987	0.187500	0.035156	42
-0.702924	0.494102	0.031250	0.000977	32
-0.716774	0.513765	0.156250	0.024414	48
-0.703852	0.495408	0.125000	0.015625	27
-0.784756	0.615843	0.343750	0.118164	21
-0.723960	0.524118	0.093750	0.008789	31
-0.704981	0.496998	0.000000	0.000000	28
-0.726548	0.527872	0.093750	0.008789	44
-0.712260	0.507314	0.156250	0.024414	25
-0.741814	0.550288	0.031250	0.000977	20
-0.681265	0.464121	0.031250	0.000977	30
-0.715770	0.512327	0.312500	0.097656	31
-0.723761	0.523830	0.000000	0.000000	23
-0.665778	0.443261	0.062500	0.003906	27
-0.725559	0.526436	0.062500	0.003906	24
-0.685674	0.470149	0.062500	0.003906	40
-0.698840	0.488378	0.093750	0.008789	33
-0.681841	0.464907	0.000000	0.000000	26
-0.722303	0.521721	0.062500	0.003906	21
-0.722708	0.522306	0.156250	0.024414	17
-0.684657	0.468755	0.156250	0.024414	23
-0.686372	0.471106	0.062500	0.003906	36
-0.692744	0.479895	0.125000	0.015625	39
-0.670670	0.449798	0.125000	0.015625	38
-0.724627	0.525084	0.093750	0.008789	39
-0.674411	0.454830	0.156250	0.024414	52
-0.658947	0.434211	0.062500	0.003906	25
-0.685893	0.470449	0.062500	0.003906	30
-0.759075	0.576195	0.156250	0.024414	29
-0.832739	0.693454	0.062500	0.003906	32
-0.645465	0.416626	0.000000	0.000000	45
-0.742003	0.550568	0.125000	0.015625	47
-0.670634	0.449750	0.031250	0.000977	44
-0.702019	0.492831	0.093750	0.008789	22
-0.712679	0.507911	0.062500	0.003906	21
-0.691485	0.478151	0.031250	0.000977	37
-0.760821	0.578849	0.031250	0.000977	31
-0.728756	0.531085	0.062500	0.003906	23
-0.703291	0.494619	0.093750	0.008789	30
-0.702103	0.492949	0.093750	0.008789	45
-0.708510	0.501987	0.156250	0.024414	26
-0.718221	0.515842	0.062500	0.003906	27
-0.697845	0.486987	0.125000	0.015625	37
-0.668657	0.447102	0.000000	0.000000	33
-0.705654	0.497948	0.187500	0.035156	33
-0.680825	0.463523	0.125000	0.015625	26
-0.723579	0.523567	0.000000	0.000000	36
-0.661871	0.438074	0.312500	0.097656	28
-0.742498	0.551304	0.093750	0.008789	34
-0.731812	0.535549	0.031250	0.000977	58
-0.804195	0.646730	0.062500	0.003906	32
-0.697870	0.487023	0.125000	0.015625	36
-0.718953	0.516894	0.125000	0.015625	32
-0.701094	0.491532	0.000000	0.000000	28
-0.721468	0.520516	0.187500	0.035156	43
-0.684948	0.469153	0.125000	0.015625	35
-0.684731	0.468857	0.000000	0.000000	34
-0.689041	0.474777	0.062500	0.003906	35
-0.758302	0.575021	0.156250	0.024414	26
-0.668250	0.446558	0.156250	0.024414	51
-0.729549	0.532242	0.218750	0.047852	76
-0.701472	0.492064	0.187500	0.035156	42
-0.718743	0.516591	0.250000	0.062500	21
-0.688293	0.473748	0.218750	0.047852	34
-0.719833	0.518160	0.000000	0.000000	20
-0.697663	0.486734	0.156250	0.024414	23
-0.703417	0.494796	0.250000	0.062500	28
-0.663947	0.440826	0.031250	0.000977	32
-0.689352	0.475207	0.093750	0.008789	29
-0.668735	0.447207	0.062500	0.003906	24
-0.724748	0.525259	0.093750	0.008789	35
-0.702606	0.493655	0.031250	0.000977	31
-0.744077	0.553650	0.062500	0.003906	35
-0.662848	0.439367	0.093750	0.008789	84
-0.727887	0.529820	0.218750	0.047852	25
-0.740303	0.548048	0.187500	0.035156	30
-0.703666	0.495145	0.062500	0.003906	27
-0.721043	0.519903	0.093750	0.008789	36
-0.706620	0.499311	0.218750	0.047852	40
-0.693142	0.480445	0.125000	0.015625	32
-0.667915	0.446111	0.218750	0.047852	28
-0.696593	0.485242	0.375000	0.140625	29
-0.694301	0.482054	0.031250	0.000977	17
-0.705804	0.498159	0.031250	0.000977	46
-0.743860	0.553327	0.125000	0.015625	27
-0.776838	0.603477	0.250000	0.062500	15
-0.706212	0.498735	0.156250	0.024414	26
-0.730204	0.533198	0.031250	0.000977	35
-0.742031	0.550610	0.093750	0.008789	33
-0.665205	0.442497	0.062500	0.003906	41
-0.757582	0.573931	0.125000	0.015625	20
-0.774790	0.600299	0.093750	0.008789	28
-0.698350	0.487692	0.062500	0.003906	28
-0.746939	0.557918	0.062500	0.003906	25
-0.628746	0.395321	0.062500	0.003906	32
-0.672602	0.452393	0.062500	0.003906	19
-0.724698	0.525187	0.031250	0.000977	37
-0.725137	0.525823	0.062500	0.003906	39
-0.696137	0.484607	0.062500	0.003906	29
-0.677628	0.459180	0.187500	0.035156	29
-0.746463	0.557207	0.031250	0.000977	36
-0.710850	0.505308	0.000000	0.000000	47
-0.706910	0.499722	0.125000	0.015625	75
-0.647726	0.419549	0.062500	0.003906	30
-0.666669	0.444448	0.125000	0.015625	28
-0.737203	0.543468	0.000000	0.000000	35
-0.706972	0.499809	0.093750	0.008789	34
-0.697880	0.487037	0.187500	0.035156	38
-0.750987	0.563982	0.125000	0.015625	32
-0.718932	0.516863	0.156250	0.024414	51
-0.729495	0.532163	0.156250	0.024414	26
-0.728836	0.531202	0.281250	0.079102	22
-0.698772	0.488282	0.031250	0.000977	32
-0.704689	0.496586	0.281250	0.079102	23
-0.666380	0.444063	0.031250	0.000977	65
-0.693938	0.481550	0.000000	0.000000	39
-0.742466	0.551256	0.062500	0.003906	23
-0.761800	0.580340	0.031250	0.000977	31
-0.734735	0.539835	0.062500	0.003906	25
-0.688855	0.474521	0.218750	0.047852	21
-0.715675	0.512190	0.218750	0.047852	33
-0.731209	0.534667	0.031250	0.000977	23
-0.689666	0.475639	0.062500	0.003906	22
-0.675466	0.456255	0.062500	0.003906	23
-0.655264	0.429372	0.000000	0.000000	70
-0.666261	0.443904	0.125000	0.015625	28
-0.696709	0.485403	0.062500	0.003906	32
-0.721441	0.520477	0.031250	0.000977	25
-0.687435	0.472567	0.125000	0.015625	21
-0.707469	0.500513	0.031250	0.000977	36
-0.673237	0.453248	0.187500	0.035156	26
-0.688741	0.474364	0.031250	0.000977	34
-0.721594	0.520698	0.062500	0.003906	40
-0.722377	0.521828	0.031250	0.000977	35
-0.719927	0.518295	0.031250	0.000977	22
-0.658934	0.434194	0.000000	0.000000	27
-0.664553	0.441630	0.125000	0.015625	24
-0.695353	0.483516	0.125000	0.015625	54
-0.670243	0.449225	0.093750	0.008789	36
-0.703560	0.494997	0.187500	0.035156	28
-0.701061	0.491486	0.156250	0.024414	22
-0.733860	0.538551	0.125000	0.015625	40
-0.711729	0.506558	0.093750	0.008789	17
-0.672820	0.452687	0.000000	0.000000	17
-0.711280	0.505919	0.218750	0.047852	41
-0.746853	0.557789	0.031250	0.000977	34
-0.746338	0.557020	0.156250	0.024414	29
-0.765584	0.586118	0.093750	0.008789	18
-0.720604	0.519270	0.031250	0.000977	31
-0.714515	0.510532	0.000000	0.000000	37
-0.675759	0.456650	0.031250	0.000977	32
-0.676919	0.458219	0.031250	0.000977	26
-0.708585	0.502093	0.187500	0.035156	18
-0.694030	0.481678	0.156250	0.024414	23
-0.737974	0.544606	0.125000	0.015625	23
-0.724197	0.524461	0.125000	0.015625	29
-0.707070	0.499947	0.125000	0.015625	26
-0.729253	0.531810	0.281250	0.079102	45
-0.731879	0.535648	0.062500	0.003906	34
-0.705791	0.498141	0.250000	0.062500	39
-0.729716	0.532486	0.031250	0.000977	38
-0.680497	0.463077	0.031250	0.000977	38
-0.696857	0.485610	0.062500	0.003906	31
-0.680082	0.462512	0.093750	0.008789	43
-0.742606	0.551464	0.125000	0.015625	25
-0.660335	0.436042	0.125000	0.015625	23
-0.711286	0.505928	0.093750	0.008789	43
-0.715451	0.511871	0.062500	0.003906	24
-0.707248	0.500200	0.031250	0.000977	30
-0.667952	0.446160	0.062500	0.003906	34
-0.741768	0.550220	0.093750	0.008789	30
-0.698780	0.488293	0.156250	0.024414	23
-0.722840	0.522498	0.062500	0.003906	28
-0.734918	0.540104	0.000000	0.000000	30
-0.732143	0.536033	0.000000	0.000000	27
-0.683978	0.467826	0.031250	0.000977	35
-0.753473	0.567721	0.093750	0.008789	22
-0.690381	0.476626	0.125000	0.015625	30
-0.744743	0.554642	0.031250	0.000977	34
-0.712000	0.506943	0.093750	0.008789	36
-0.698650	0.488111	0.125000	0.015625	55
-0.717899	0.515379	0.031250	0.000977	26
-0.687264	0.472331	0.156250	0.024414	38
-0.663741	0.440553	0.187500	0.035156	43
-0.687227	0.472281	0.031250	0.000977	31
-0.720378	0.518945	0.000000	0.000000	19
-0.730193	0.533181	0.062500	0.003906	30
-0.712646	0.507864	0.125000	0.015625	36
-0.701664	0.492332	0.031250	0.000977	40
-0.758423	0.575206	0.218750	0.047852	35
-0.685244	0.469559	0.031250	0.000977	31
-0.690966	0.477435	0.187500	0.035156	49
-0.710377	0.504636	0.156250	0.024414	23
-0.702031	0.492847	0.031250	0.000977	28
-0.701904	0.492670	0.093750	0.008789	19
-0.678176	0.459923	0.093750	0.008789	17
-0.666255	0.443896	0.031250	0.000977	27
-0.685749	0.470251	0.125000	0.015625	46
-0.657273	0.432008	0.062500	0.003906	33
-0.729116	0.531610	0.000000	0.000000	25
-0.696384	0.484951	0.031250	0.000977	26
-0.669421	0.448125	0.218750	0.047852	39
-0.705515	0.497751	0.031250	0.000977	24
-0.714075	0.509903	0.062500	0.003906	21
-0.721179	0.520099	0.062500	0.003906	25
-0.686830	0.471736	0.062500	0.003906	24
-0.683573	0.467272	0.031250	0.000977	37
-0.741068	0.549182	0.218750	0.047852	22
-0.669983	0.448877	0.031250	0.000977	23
-0.705340	0.497504	0.062500	0.003906	26
-0.715817	0.512394	0.312500	0.097656	28
-0.678805	0.460776	0.093750	0.008789	20
-0.736634	0.542630	0.062500	0.003906	28
-0.680434	0.462991	0.156250	0.024414	26
-0.706816	0.499588	0.156250	0.024414	28
-0.668403	0.446762	0.093750	0.008789	26
-0.759926	0.577488	0.031250	0.000977	34
-0.739926	0.547491	0.062500	0.003906	28
-0.814848	0.663978	0.125000	0.015625	28
-0.679813	0.462146	0.312500	0.097656	29
-0.744309	0.553996	0.093750	0.008789	32
-0.759332	0.576585	0.093750	0.008789	33
-0.709411	0.503264	0.093750	0.008789	27
-0.712136	0.507138	0.125000	0.015625	42
-0.665001	0.442226	0.000000	0.000000	20
-0.690323	0.476545	0.062500	0.003906	55
-0.682184	0.465374	0.125000	0.015625	35
-0.750933	0.563900	0.093750	0.008789	22
-0.740648	0.548559	0.125000	0.015625	28
-0.686097	0.470729	0.093750	0.008789	31
-0.725789	0.526770	0.250000	0.062500	44
-0.707627	0.500736	0.187500	0.035156	59
-0.726670	0.528050	0.093750	0.008789	32
-0.708610	0.502129	0.093750	0.008789	26
-0.782771	0.612731	0.093750	0.008789	22
-0.699371	0.489120	0.000000	0.000000	35
-0.659518	0.434964	0.062500	0.003906	28
-0.714574	0.510617	0.000000	0.000000	32
-0.720847	0.519621	0.062500	0.003906	23
-0.718395	0.516091	0.093750	0.008789	28
-0.681475	0.464408	0.093750	0.008789	33
-0.679054	0.461115	0.125000	0.015625	70
-0.750772	0.563659	0.156250	0.024414	32
-0.679625	0.461889	0.156250	0.024414	51
-0.764372	0.584264	0.000000	0.000000	16
-0.761513	0.579903	0.093750	0.008789	16
-0.702502	0.493509	0.062500	0.003906	30
-0.722047	0.521352	0.312500	0.097656	22
-0.804202	0.646741	0.031250	0.000977	30
-0.722189	0.521557	0.031250	0.000977	39
-0.701356	0.491900	0.031250	0.000977	31
-0.714321	0.510255	0.000000	0.000000	29
-0.709393	0.503238	0.062500	0.003906	49
-0.698861	0.488407	0.156250	0.024414	26
-0.733295	0.537721	0.062500	0.003906	18
-0.719436	0.517588	0.031250	0.000977	20
-0.813236	0.661353	0.156250	0.024414	21
-0.654931	0.428935	0.062500	0.003906	20
-0.654339	0.428159	0.093750	0.008789	34
-0.706517	0.499166	0.312500	0.097656	38
-0.728294	0.530412	0.250000	0.062500	45
-0.684236	0.468178	0.062500	0.003906	45
-0.720692	0.519397	0.093750	0.008789	29
-0.772754	0.597149	0.000000	0.000000	38
-0.717195	0.514368	0.156250	0.024414	51
-0.693460	0.480887	0.093750	0.008789	29
-0.715508	0.511952	0.156250	0.024414	24
-0.657086	0.431762	0.281250	0.079102	46
-0.715759	0.512311	0.031250	0.000977	39
-0.703742	0.495253	0.000000	0.000000	70
-0.723922	0.524062	0.125000	0.015625	36
-0.724609	0.525058	0.125000	0.015625	26
-0.701912	0.492681	0.031250	0.000977	60
-0.724218	0.524491	0.250000	0.062500	52
-0.696081	0.484529	0.156250	0.024414	42
-0.717525	0.514841	0.093750	0.008789	29
-0.624595	0.390119	0.093750	0.008789	33
-0.734249	0.539122	0.218750	0.047852	21
-0.711637	0.506427	0.062500	0.003906	19
-0.733880	0.538579	0.125000	0.015625	31
-0.665956	0.443498	0.000000	0.000000	17
-0.714556	0.510590	0.062500	0.003906	50
-0.683065	0.466578	0.062500	0.003906	55
-0.653789	0.427440	0.062500	0.003906	36
-0.701186	0.491662	0.031250	0.000977	47
-0.729419	0.532051	0.187500	0.035156	44
-0.706285	0.498839	0.062500	0.003906	26
-0.725774	0.526748	0.093750	0.008789	42
-0.669278	0.447932	0.312500	0.097656	36
-0.685518	0.469935	0.031250	0.000977	18
-0.771373	0.595017	0.125000	0.015625	14
-0.691320	0.477923	0.031250	0.000977	25
-0.736042	0.541758	0.062500	0.003906	51
-0.669091	0.447682	0.031250	0.000977	22
-0.710433	0.504715	0.031250	0.000977	44
-0.735187	0.540500	0.031250	0.000977	33
-0.742869	0.551854	0.031250	0.000977	26
-0.675847	0.456769	0.156250	0.024414	46
-0.732111	0.535987	0.093750	0.008789	15
-0.699967	0.489953	0.125000	0.015625	30
-0.715412	0.511814	0.125000	0.015625	31
-0.758678	0.575592	0.406250	0.165039	26
-0.709841	0.503874	0.031250	0.000977	38
-0.764342	0.584218	0.093750	0.008789	39
-0.688285	0.473736	0.000000	0.000000	34
-0.762405	0.581261	0.125000	0.015625	57
-0.673500	0.453602	0.093750	0.008789	32
-0.682821	0.466245	0.062500	0.003906	19
-0.739442	0.546775	0.187500	0.035156	32
-0.718527	0.516281	0.343750	0.118164	38
-0.714944	0.511146	0.093750	0.008789	32
-0.733057	0.537373	0.093750	0.008789	31
-0.682877	0.466321	0.031250	0.000977	32
-0.725469	0.526305	0.093750	0.008789	48
-0.727892	0.529827	0.062500	0.003906	20
-0.685349	0.469703	0.125000	0.015625	27
-0.712132	0.507131	0.062500	0.003906	30
-0.686482	0.471257	0.125000	0.015625	24
-0.685863	0.470408	0.093750	0.008789	29
-0.731845	0.535598	0.281250	0.079102	50
-0.741369	0.549629	0.125000	0.015625	30
-0.751293	0.564441	0.062500	0.003906	28
-0.674848	0.455420	0.156250	0.024414	43
-0.756014	0.571557	0.062500	0.003906	21
-0.727410	0.529125	0.093750	0.008789	43
-0.756046	0.571605	0.031250	0.000977	18
-0.713557	0.509164	0.093750	0.008789	26
-0.664418	0.441451	0.000000	0.000000	43
-0.720725	0.519444	0.093750	0.008789	31
-0.754183	0.568792	0.218750	0.047852	49
-0.719959	0.518341	0.156250	0.024414	29
-0.680343	0.462866	0.000000	0.000000	30
-0.675596	0.456430	0.218750	0.047852	19
-0.703246	0.494555	0.062500	0.003906	31
-0.664952	0.442161	0.156250	0.024414	39
-0.718569	0.516341	0.062500	0.003906	23
-0.706683	0.499401	0.031250	0.000977	19
-0.696428	0.485012	0.125000	0.015625	51
-0.624478	0.389973	0.062500	0.003906	24
-0.676808	0.458069	0.062500	0.003906	25
-0.724770	0.525292	0.093750	0.008789	14
-0.700902	0.491264	0.125000	0.015625	26
-0.753546	0.567832	0.093750	0.008789	37
-0.707834	0.501029	0.187500	0.035156	35
-0.747302	0.558460	0.093750	0.008789	32
-0.726952	0.528459	0.125000	0.015625	17
-0.680847	0.463553	0.093750	0.008789	17
-0.709264	0.503055	0.218750	0.047852	31
-0.701846	0.492587	0.093750	0.008789	17
-0.734197	0.539045	0.031250	0.000977	22
-0.733226	0.537620	0.125000	0.015625	37
-0.688574	0.474134	0.031250	0.000977	35
-0.704379	0.496149	0.000000	0.000000	30
-0.767455	0.588987	0.031250	0.000977	21
-0.754619	0.569450	0.000000	0.000000	35
-0.683165	0.466715	0.062500	0.003906	23
-0.712609	0.507812	0.000000	0.000000	49
-0.688938	0.474635	0.250000	0.062500	19
-0.692766	0.479925	0.062500	0.003906	52
-0.741407	0.549684	0.031250	0.000977	31
-0.681685	0.464694	0.000000	0.000000	45
-0.705536	0.497782	0.062500	0.003906	25
-0.732315	0.536286	0.062500	0.003906	33
-0.736768	0.542827	0.187500	0.035156	38
-0.718305	0.515961	0.031250	0.000977	34
-0.697598	0.486643	0.156250	0.024414	35
-0.692879	0.480082	0.093750	0.008789	32
-0.694512	0.482346	0.156250	0.024414	52
-0.744896	0.554869	0.031250	0.000977	32
-0.678584	0.460476	0.093750	0.008789	34
-0.757034	0.573100	0.031250	0.000977	38
-0.649520	0.421876	0.031250	0.000977	27
-0.655214	0.429306	0.218750	0.047852	23
-0.727172	0.528780	0.093750	0.008789	47
-0.671694	0.451172	0.031250	0.000977	27
-0.724365	0.524705	0.093750	0.008789	34
-0.680372	0.462906	0.062500	0.003906	52
-0.737486	0.543886	0.187500	0.035156	18
-0.702554	0.493582	0.000000	0.000000	28
-0.721275	0.520237	0.093750	0.008789	35
-0.668736	0.447208	0.000000	0.000000	34
-0.715070	0.511326	0.062500	0.003906	21
-0.686046	0.470659	0.156250	0.024414	41
-0.694830	0.482789	0.062500	0.003906	58
-0.697088	0.485932	0.000000	0.000000	37
-0.698676	0.488148	0.312500	0.097656	20
-0.702302	0.493229	0.000000	0.000000	44
-0.730242	0.533253	0.031250	0.000977	26
-0.666285	0.443936	0.000000	0.000000	31
-0.693125	0.480423	0.312500	0.097656	49
-0.719011	0.516976	0.156250	0.024414	27
-0.663869	0.440722	0.062500	0.003906	50
-0.707723	0.500871	0.218750	0.047852	28
-0.706860	0.499652	0.125000	0.015625	29
-0.727308	0.528977	0.281250	0.079102	43
-0.717238	0.514431	0.031250	0.000977	33
-0.712563	0.507746	0.093750	0.008789	27
-0.717382	0.514637	0.093750	0.008789	18
-0.697133	0.485994	0.375000	0.140625	32
-0.703046	0.494273	0.000000	0.000000	33
-0.693487	0.480924	0.156250	0.024414	29
-0.709442	0.503308	0.093750	0.008789	47
-0.704844	0.496805	0.187500	0.035156	28
-0.685260	0.469582	0.281250	0.079102	20
-0.731753	0.535462	0.156250	0.024414	34
-0.682379	0.465641	0.218750	0.047852	30
-0.686774	0.471658	0.125000	0.015625	60
-0.711235	0.505856	0.218750	0.047852	29
-0.657491	0.432294	0.031250	0.000977	18
-0.759445	0.576757	0.062500	0.003906	19
-0.710485	0.504789	0.281250	0.079102	19
-0.732623	0.536737	0.000000	0.000000	22
-0.693229	0.480567	0.031250	0.000977	21
-0.686900	0.471832	0.125000	0.015625	34
-0.664735	0.441873	0.031250	0.000977	20
-0.706829	0.499607	0.000000	0.000000	27
-0.694386	0.482171	0.218750	0.047852	43
-0.729317	0.531904	0.187500	0.035156	48
-0.694725	0.482643	0.156250	0.024414	21
-0.725923	0.526965	0.000000	0.000000	22
-0.690066	0.476191	0.093750	0.008789	27
-0.828133	0.685805	0.093750	0.008789	21
-0.678277	0.460060	0.125000	0.015625	38
-0.683340	0.466953	0.125000	0.015625	27
-0.696111	0.484570	0.125000	0.015625	21
-0.640075	0.409696	0.031250	0.000977	44
-0.793459	0.629577	0.031250	0.000977	21
-0.679441	0.461640	0.031250	0.000977	66
-0.693245	0.480589	0.062500	0.003906	32
-0.800087	0.640139	0.062500	0.003906	34
-0.714181	0.510054	0.093750	0.008789	58
-0.749779	0.562168	0.031250	0.000977	71
-0.707125	0.500026	0.062500	0.003906	48
-0.738401	0.545236	0.093750	0.008789	50
-0.748435	0.560154	0.031250	0.000977	29
-0.716088	0.512781	0.031250	0.000977	49
-0.698409	0.487776	0.281250	0.079102	29
-0.724642	0.525106	0.062500	0.003906	27
-0.722937	0.522638	0.093750	0.008789	39
-0.655595	0.429804	0.187500	0.035156	39
-0.720598	0.519261	0.031250	0.000977	40
-0.714028	0.509836	0.156250	0.024414	38
-0.692116	0.479025	0.000000	0.000000	21
-0.662882	0.439413	0.000000	0.000000	29
-0.776070	0.602285	0.062500	0.003906	24
-0.738368	0.545188	0.125000	0.015625	53
-0.673879	0.454113	0.062500	0.003906	33
-0.658392	0.433480	0.218750	0.047852	43
-0.730410	0.533499	0.093750	0.008789	28
-0.736484	0.542408	0.156250	0.024414	26
-0.724968	0.525578	0.156250	0.024414	30
-0.750276	0.562914	0.000000	0.000000	21
-0.777879	0.605095	0.125000	0.015625	29
-0.749927	0.562390	0.125000	0.015625	22
-0.637673	0.406627	0.093750	0.008789	31
-0.664783	0.441936	0.031250	0.000977	25
-0.759370	0.576643	0.093750	0.008789	23
-0.662577	0.439009	0.093750	0.008789	39
-0.691417	0.478057	0.156250	0.024414	33
-0.738038	0.544700	0.125000	0.015625	36
-0.663642	0.440421	0.031250	0.000977	43
-0.662637	0.439088	0.062500	0.003906	35
-0.733399	0.537875	0.156250	0.024414	18
-0.752898	0.566855	0.093750	0.008789	37
-0.673195	0.453192	0.062500	0.003906	33
-0.771500	0.595212	0.093750	0.008789	21
-0.687669	0.472888	0.218750	0.047852	27
-0.677034	0.458375	0.062500	0.003906	22
-0.708353	0.501764	0.062500	0.003906	35
-0.688736	0.474357	0.218750	0.047852	25
-0.711450	0.506162	0.125000	0.015625	23
-0.715526	0.511978	0.250000	0.062500	28
-0.722897	0.522580	0.156250	0.024414	43
-0.760481	0.578331	0.156250	0.024414	35
-0.657600	0.432438	0.062500	0.003906	17
-0.735350	0.540740	0.062500	0.003906	32
-0.652720	0.426044	0.000000	0.000000	97
-0.713096	0.508506	0.093750	0.008789	33
-0.645088	0.416138	0.031250	0.000977	17
-0.713296	0.508791	0.093750	0.008789	34
-0.708875	0.502504	0.125000	0.015625	31
-0.662638	0.439089	0.031250	0.000977	29
-0.700881	0.491234	0.062500	0.003906	29
-0.707402	0.500417	0.062500	0.003906	20
-0.725496	0.526344	0.125000	0.015625	41
-0.736154	0.541922	0.125000	0.015625	41
-0.716327	0.513124	0.250000	0.062500	23
-0.675581	0.456410	0.000000	0.000000	28
-0.680549	0.463148	0.031250	0.000977	26
-0.672898	0.452792	0.218750	0.047852	26
-0.693487	0.480924	0.031250	0.000977	32
-0.731115	0.534529	0.031250	0.000977	35
-0.684062	0.467941	0.125000	0.015625	33
-0.774215	0.599409	0.031250	0.000977	57
-0.689931	0.476005	0.093750	0.008789	22
-0.711014	0.505541	0.062500	0.003906	18
-0.711669	0.506473	0.250000	0.062500	24
-0.662277	0.438611	0.125000	0.015625	16
-0.700945	0.491324	0.031250	0.000977	31
-0.703302	0.494634	0.031250	0.000977	24
-0.716681	0.513632	0.125000	0.015625	27
-0.739365	0.546660	0.187500	0.035156	28
-0.720460	0.519063	0.062500	0.003906	38
-0.715535	0.511990	0.093750	0.008789	43
-0.690712	0.477083	0.218750	0.047852	21
-0.686985	0.471949	0.093750	0.008789	34
-0.782881	0.612903	0.062500	0.003906	23
-0.691363	0.477982	0.125000	0.015625	26
