# Energy	Energy^2	Magnetic	Magnet^2
-0.623658	0.388949	0.062500	0.003906
-0.735431	0.540858	0.000000	0.000000
-0.704835	0.496792	0.187500	0.035156
-0.729831	0.532653	0.062500	0.003906
-0.667132	0.445065	0.000000	0.000000
-0.644479	0.415353	0.062500	0.003906
-0.648480	0.420526	0.125000	0.015625
-0.667221	0.445184	0.000000	0.000000
-0.672136	0.451767	0.250000	0.062500
-0.693333	0.480710	0.062500	0.003906
-0.764770	0.584873	0.250000	0.062500
-0.678115	0.459840	0.062500	0.003906
-0.695905	0.484284	0.125000	0.015625
-0.741230	0.549421	0.000000	0.000000
-0.698166	0.487435	0.062500	0.003906
-0.658718	0.433909	0.250000	0.062500
-0.739994	0.547591	0.125000	0.015625
-0.750333	0.563000	0.125000	0.015625
-0.754986	0.570003	0.375000	0.140625
-0.674151	0.454480	0.062500	0.003906
-0.859184	0.738198	0.187500	0.035156
-0.683079	0.466597	0.062500	0.003906
-0.662334	0.438687	0.125000	0.015625
-0.656664	0.431207	0.187500	0.035156
-0.685378	0.469743	0.062500	0.003906
-0.670459	0.449515	0.187500	0.035156
-0.628790	0.395377	0.125000	0.015625
-0.647911	0.419789	0.000000	0.000000
-0.610888	0.373184	0.062500	0.003906
-0.659707	0.435214	0.375000	0.140625
-0.686618	0.471444	0.062500	0.003906
-0.672987	0.452911	0.187500	0.035156
-0.815784	0.665504	0.187500	0.035156
-0.714008	0.509808	0.250000	0.062500
-0.696115	0.484576	0.187500	0.035156
-0.636665	0.405342	0.062500	0.003906
-0.680005	0.462406	0.062500	0.003906
-0.707930	0.501165	0.125000	0.015625
-0.659566	0.435027	0.250000	0.062500
-0.691927	0.478763	0.062500	0.003906
-0.648609	0.420693	0.187500	0.035156
-0.697975	0.487169	0.187500	0.035156
-0.684504	0.468545	0.250000	0.062500
-0.651680	0.424687	0.312500	0.097656
-0.660325	0.436029	0.000000	0.000000
-0.678922	0.460935	0.125000	0.015625
-0.650849	0.423605	0.187500	0.035156
-0.636756	0.405458	0.187500	0.035156
-0.629188	0.395877	0.187500	0.035156
-0.756594	0.572435	0.000000	0.000000
-0.777326	0.604236	0.312500	0.097656
-0.631199	0.398413	0.437500	0.191406
-0.695629	0.483900	0.062500	0.003906
-0.636124	0.404654	0.125000	0.015625
-0.709536	0.503442	0.375000	0.140625
-0.640893	0.410744	0.062500	0.003906
-0.686212	0.470887	0.250000	0.062500
-0.764641	0.584675	0.187500	0.035156
-0.675522	0.456331	0.187500	0.035156
-0.691262	0.477843	0.125000	0.015625
-0.691952	0.478798	0.125000	0.015625
-0.703732	0.495238	0.187500	0.035156
-0.665056	0.442300	0.187500	0.035156
-0.675545	0.456360	0.312500	0.097656
-0.737737	0.544256	0.062500	0.003906
-0.630567	0.397614	0.125000	0.015625
-0.624812	0.390390	0.250000	0.062500
-0.650954	0.423741	0.250000	0.062500
-0.693615	0.481101	0.187500	0.035156
-0.699257	0.488960	0.062500	0.003906
-0.694620	0.482497	0.375000	0.140625
-0.744620	0.554459	0.187500	0.035156
-0.676625	0.457821	0.125000	0.015625
-0.616747	0.380377	0.125000	0.015625
-0.757181	0.573323	0.062500	0.003906
-0.705463	0.497678	0.125000	0.015625
-0.695166	0.483256	0.125000	0.015625
-0.649862	0.422321	0.250000	0.062500
-0.686397	0.471141	0.125000	0.015625
-0.640083	0.409706	0.187500	0.035156
-0.590407	0.348581	0.062500	0.003906
-0.679351	0.461518	0.062500	0.003906
-0.718691	0.516516	0.000000	0.000000
-0.700039	0.490055	0.125000	0.015625
-0.673224	0.453230	0.250000	0.062500
-0.716802	0.513805	0.125000	0.015625
-0.682193	0.465387	0.187500	0.035156
-0.693564	0.481031	0.062500	0.003906
-0.630109	0.397038	0.000000	0.000000
-0.743516	0.552816	0.000000	0.000000
-0.635429	0.403770	0.125000	0.015625
-0.688333	0.473803	0.125000	0.015625
-0.640624	0.410399	0.187500	0.035156
-0.682714	0.466098	0.000000	0.000000
-0.644231	0.415034	0.062500	0.003906
-0.690128	0.476277	0.187500	0.035156
-0.684594	0.468669	0.125000	0.015625
-0.650149	0.422694	0.250000	0.062500
-0.674681	0.455194	0.312500	0.097656
-0.705291	0.497436	0.312500	0.097656
-0.761256	0.579510	0.187500	0.035156
-0.710945	0.505443	0.125000	0.015625
-0.697727	0.486824	0.000000	0.000000
-0.673642	0.453794	0.250000	0.062500
-0.694337	0.482104	0.250000	0.062500
-0.760221	0.577935	0.000000	0.000000
-0.687756	0.473009	0.062500	0.003906
-0.761322	0.579611	0.125000	0.015625
-0.681010	0.463774	0.000000	0.000000
-0.674924	0.455522	0.187500	0.035156
-0.635000	0.403225	0.062500	0.003906
-0.726879	0.528353	0.125000	0.015625
-0.695798	0.484134	0.250000	0.062500
-0.712274	0.507334	0.125000	0.015625
-0.690586	0.476909	0.062500	0.003906
-0.635964	0.404451	0.062500	0.003906
-0.683026	0.466524	0.187500	0.035156
-0.703910	0.495489	0.375000	0.140625
-0.609954	0.372044	0.062500	0.003906
-0.642276	0.412518	0.250000	0.062500
-0.697522	0.486537	0.062500	0.003906
-0.694938	0.482939	0.062500	0.003906
-0.710667	0.505048	0.187500	0.035156
-0.651591	0.424571	0.062500	0.003906
-0.751254	0.564383	0.000000	0.000000
-0.818709	0.670285	0.187500	0.035156
-0.675830	0.456746	0.062500	0.003906
-0.670325	0.449335	0.187500	0.035156
-0.665657	0.443099	0.062500	0.003906
-0.787156	0.619614	0.125000	0.015625
-0.679947	0.462328	0.000000	0.000000
-0.704506	0.496328	0.187500	0.035156
-0.707620	0.500726	0.250000	0.062500
-0.694876	0.482853	0.375000	0.140625
-0.682517	0.465830	0.187500	0.035156
-0.668652	0.447095	0.125000	0.015625
-0.640308	0.409994	0.187500	0.035156
-0.796975	0.635169	0.000000	0.000000
-0.728156	0.530211	0.000000	0.000000
-0.683933	0.467764	0.125000	0.015625
-0.603972	0.364782	0.000000	0.000000
-0.615271	0.378558	0.062500	0.003906
-0.681175	0.463999	0.000000	0.000000
-0.647310	0.419011	0.062500	0.003906
-0.723395	0.523300	0.375000	0.140625
-0.711270	0.505906	0.437500	0.191406
-0.650674	0.423377	0.125000	0.015625
-0.714232	0.510127	0.125000	0.015625
-0.625793	0.391617	0.062500	0.003906
-0.671043	0.450298	0.062500	0.003906
-0.682349	0.465601	0.187500	0.035156
-0.701839	0.492578	0.062500	0.003906
-0.705783	0.498129	0.187500	0.035156
-0.700592	0.490829	0.125000	0.015625
