# Energy	Energy^2	Magnetic	Magnet^2
-0.747282	0.558430	0.000000	0.000000
-0.751637	0.564959	0.003906	0.000015
-0.748568	0.560354	0.070312	0.004944
-0.740947	0.549002	0.058594	0.003433
-0.750946	0.563920	0.042969	0.001846
-0.745378	0.555588	0.070312	0.004944
-0.749438	0.561657	0.015625	0.000244
-0.749613	0.561919	0.089844	0.008072
-0.753267	0.567410	0.082031	0.006729
-0.752228	0.565848	0.070312	0.004944
-0.752581	0.566378	0.031250	0.000977
-0.745251	0.555399	0.062500	0.003906
-0.749045	0.561069	0.000000	0.000000
-0.767633	0.589260	0.031250	0.000977
-0.752344	0.566022	0.023438	0.000549
-0.750723	0.563585	0.000000	0.000000
-0.745498	0.555767	0.003906	0.000015
-0.755570	0.570886	0.046875	0.002197
-0.741815	0.550290	0.058594	0.003433
-0.740716	0.548660	0.046875	0.002197
-0.750257	0.562886	0.058594	0.003433
-0.739875	0.547415	0.039062	0.001526
-0.739451	0.546787	0.019531	0.000381
-0.764860	0.585010	0.050781	0.002579
-0.747072	0.558116	0.050781	0.002579
-0.739124	0.546305	0.011719	0.000137
-0.753600	0.567913	0.003906	0.000015
-0.744587	0.554409	0.015625	0.000244
-0.760346	0.578126	0.066406	0.004410
-0.745185	0.555300	0.042969	0.001846
-0.751231	0.564347	0.058594	0.003433
-0.756644	0.572511	0.031250	0.000977
-0.741467	0.549773	0.003906	0.000015
-0.763682	0.583211	0.066406	0.004410
-0.747179	0.558277	0.015625	0.000244
-0.749899	0.562349	0.035156	0.001236
-0.749575	0.561863	0.015625	0.000244
-0.753110	0.567174	0.085938	0.007385
-0.737469	0.543860	0.011719	0.000137
-0.744986	0.555005	0.039062	0.001526
-0.754236	0.568872	0.015625	0.000244
-0.752513	0.566275	0.031250	0.000977
-0.748649	0.560475	0.000000	0.000000
-0.747253	0.558388	0.097656	0.009537
-0.746563	0.557357	0.082031	0.006729
-0.747626	0.558944	0.031250	0.000977
-0.754451	0.569197	0.054688	0.002991
-0.743918	0.553414	0.042969	0.001846
-0.752929	0.566902	0.046875	0.002197
-0.761471	0.579838	0.046875	0.002197
-0.727696	0.529541	0.015625	0.000244
-0.746513	0.557282	0.074219	0.005508
-0.736060	0.541784	0.003906	0.000015
-0.747104	0.558164	0.046875	0.002197
-0.750774	0.563662	0.042969	0.001846
-0.751174	0.564262	0.066406	0.004410
-0.753193	0.567300	0.007812	0.000061
-0.738797	0.545821	0.042969	0.001846
-0.757573	0.573917	0.019531	0.000381
-0.739261	0.546507	0.074219	0.005508
-0.752182	0.565777	0.039062	0.001526
-0.751609	0.564916	0.003906	0.000015
-0.749017	0.561027	0.035156	0.001236
-0.747239	0.558366	0.023438	0.000549
-0.759476	0.576804	0.074219	0.005508
-0.757590	0.573942	0.011719	0.000137
-0.753531	0.567809	0.031250	0.000977
-0.750264	0.562897	0.011719	0.000137
-0.746199	0.556812	0.027344	0.000748
-0.740488	0.548322	0.015625	0.000244
-0.744363	0.554076	0.031250	0.000977
-0.755413	0.570649	0.007812	0.000061
-0.745760	0.556158	0.019531	0.000381
-0.753548	0.567834	0.035156	0.001236
-0.752630	0.566452	0.070312	0.004944
-0.749768	0.562152	0.046875	0.002197
-0.756683	0.572569	0.023438	0.000549
-0.743300	0.552496	0.050781	0.002579
-0.747307	0.558467	0.003906	0.000015
-0.757161	0.573292	0.027344	0.000748
-0.748029	0.559547	0.000000	0.000000
-0.758645	0.575542	0.011719	0.000137
-0.743589	0.552924	0.027344	0.000748
-0.746098	0.556662	0.042969	0.001846
-0.754728	0.569615	0.078125	0.006104
-0.747258	0.558395	0.023438	0.000549
-0.744734	0.554628	0.035156	0.001236
-0.745919	0.556394	0.027344	0.000748
-0.762990	0.582153	0.015625	0.000244
-0.752514	0.566277	0.062500	0.003906
-0.758293	0.575008	0.070312	0.004944
-0.744348	0.554054	0.023438	0.000549
-0.741806	0.550276	0.042969	0.001846
-0.750886	0.563830	0.046875	0.002197
-0.762676	0.581675	0.082031	0.006729
-0.762600	0.581559	0.011719	0.000137
-0.755913	0.571405	0.066406	0.004410
-0.753686	0.568043	0.015625	0.000244
-0.748396	0.560096	0.031250	0.000977
-0.738167	0.544890	0.031250	0.000977
-0.748739	0.560610	0.015625	0.000244
-0.743188	0.552328	0.062500	0.003906
-0.744016	0.553560	0.007812	0.000061
-0.751549	0.564826	0.128906	0.016617
-0.741472	0.549781	0.031250	0.000977
-0.738492	0.545370	0.058594	0.003433
-0.744041	0.553597	0.097656	0.009537
-0.741639	0.550029	0.007812	0.000061
-0.763860	0.583483	0.035156	0.001236
-0.748322	0.559985	0.019531	0.000381
-0.744906	0.554884	0.031250	0.000977
-0.742074	0.550674	0.042969	0.001846
-0.747370	0.558561	0.007812	0.000061
-0.745578	0.555886	0.031250	0.000977
-0.743089	0.552182	0.000000	0.000000
-0.751670	0.565008	0.003906	0.000015
-0.753232	0.567359	0.023438	0.000549
-0.747333	0.558507	0.109375	0.011963
-0.744713	0.554598	0.035156	0.001236
-0.760204	0.577910	0.035156	0.001236
-0.735386	0.540792	0.039062	0.001526
-0.764408	0.584319	0.035156	0.001236
-0.757150	0.573276	0.007812	0.000061
-0.751692	0.565040	0.000000	0.000000
-0.749485	0.561728	0.011719	0.000137
-0.748591	0.560388	0.019531	0.000381
-0.747854	0.559285	0.015625	0.000244
-0.739257	0.546501	0.023438	0.000549
-0.753420	0.567642	0.003906	0.000015
-0.749400	0.561600	0.046875	0.002197
-0.736944	0.543087	0.089844	0.008072
-0.748122	0.559686	0.003906	0.000015
-0.744713	0.554598	0.039062	0.001526
-0.748755	0.560634	0.027344	0.000748
-0.744725	0.554615	0.023438	0.000549
-0.744471	0.554237	0.058594	0.003433
-0.749070	0.561106	0.023438	0.000549
-0.755907	0.571396	0.074219	0.005508
-0.743381	0.552616	0.070312	0.004944
-0.746486	0.557241	0.023438	0.000549
-0.756759	0.572684	0.058594	0.003433
-0.757819	0.574290	0.015625	0.000244
-0.746722	0.557593	0.015625	0.000244
-0.742083	0.550687	0.031250	0.000977
-0.748269	0.559906	0.039062	0.001526
-0.752249	0.565879	0.035156	0.001236
-0.742770	0.551707	0.007812	0.000061
-0.758238	0.574925	0.062500	0.003906
-0.762305	0.581109	0.042969	0.001846
-0.753950	0.568441	0.039062	0.001526
-0.741969	0.550518	0.035156	0.001236
-0.749953	0.562429	0.023438	0.000549
-0.751249	0.564376	0.011719	0.000137
-0.741038	0.549137	0.062500	0.003906
-0.752967	0.566959	0.035156	0.001236
-0.747800	0.559205	0.062500	0.003906
-0.741549	0.549895	0.027344	0.000748
-0.751663	0.564997	0.066406	0.004410
-0.758961	0.576022	0.050781	0.002579
-0.762778	0.581830	0.054688	0.002991
-0.753604	0.567919	0.062500	0.003906
-0.742057	0.550649	0.066406	0.004410
-0.749045	0.561069	0.066406	0.004410
-0.757455	0.573738	0.019531	0.000381
-0.750444	0.563166	0.011719	0.000137
-0.755367	0.570579	0.066406	0.004410
-0.747454	0.558688	0.046875	0.002197
-0.757763	0.574205	0.027344	0.000748
-0.745743	0.556133	0.023438	0.000549
-0.750952	0.563929	0.046875	0.002197
-0.746794	0.557701	0.011719	0.000137
-0.755613	0.570952	0.039062	0.001526
-0.752241	0.565866	0.039062	0.001526
-0.752156	0.565739	0.046875	0.002197
-0.747058	0.558096	0.003906	0.000015
-0.744644	0.554494	0.003906	0.000015
-0.744087	0.553665	0.058594	0.003433
-0.752386	0.566085	0.031250	0.000977
-0.744141	0.553745	0.042969	0.001846
-0.761167	0.579376	0.031250	0.000977
-0.737864	0.544443	0.050781	0.002579
-0.750890	0.563836	0.003906	0.000015
-0.752182	0.565777	0.019531	0.000381
-0.757908	0.574424	0.039062	0.001526
-0.741245	0.549445	0.015625	0.000244
-0.740461	0.548283	0.027344	0.000748
-0.746740	0.557620	0.109375	0.011963
-0.746696	0.557556	0.046875	0.002197
-0.745939	0.556425	0.019531	0.000381
-0.752320	0.565985	0.003906	0.000015
-0.747863	0.559300	0.078125	0.006104
-0.749244	0.561367	0.023438	0.000549
-0.753834	0.568266	0.023438	0.000549
-0.745232	0.555371	0.011719	0.000137
-0.732134	0.536021	0.062500	0.003906
-0.745086	0.555153	0.027344	0.000748
-0.746321	0.556995	0.046875	0.002197
-0.752926	0.566897	0.062500	0.003906
-0.740034	0.547651	0.003906	0.000015
-0.758390	0.575155	0.054688	0.002991
-0.756108	0.571699	0.046875	0.002197
-0.751090	0.564137	0.011719	0.000137
-0.745548	0.555842	0.027344	0.000748
-0.748749	0.560625	0.046875	0.002197
-0.753146	0.567229	0.011719	0.000137
-0.751921	0.565385	0.062500	0.003906
-0.747992	0.559493	0.015625	0.000244
-0.750539	0.563309	0.050781	0.002579
-0.751086	0.564130	0.066406	0.004410
-0.745552	0.555848	0.074219	0.005508
-0.753259	0.567399	0.039062	0.001526
-0.747982	0.559477	0.082031	0.006729
-0.743487	0.552773	0.019531	0.000381
-0.747026	0.558048	0.101562	0.010315
-0.747931	0.559401	0.042969	0.001846
-0.747473	0.558716	0.000000	0.000000
-0.745711	0.556085	0.019531	0.000381
-0.759455	0.576771	0.062500	0.003906
-0.750954	0.563933	0.027344	0.000748
-0.753572	0.567871	0.042969	0.001846
-0.754828	0.569765	0.066406	0.004410
-0.749474	0.561712	0.011719	0.000137
-0.743143	0.552262	0.000000	0.000000
-0.765348	0.585757	0.000000	0.000000
-0.746597	0.557407	0.011719	0.000137
-0.758374	0.575131	0.007812	0.000061
-0.756457	0.572227	0.019531	0.000381
-0.746874	0.557822	0.035156	0.001236
-0.751080	0.564121	0.085938	0.007385
-0.754165	0.568765	0.066406	0.004410
-0.750876	0.563814	0.023438	0.000549
-0.745428	0.555663	0.035156	0.001236
-0.749359	0.561539	0.015625	0.000244
-0.744448	0.554203	0.027344	0.000748
-0.757890	0.574397	0.035156	0.001236
-0.748756	0.560635	0.003906	0.000015
-0.769128	0.591558	0.039062	0.001526
-0.748823	0.560735	0.035156	0.001236
-0.739196	0.546411	0.078125	0.006104
-0.741701	0.550120	0.015625	0.000244
-0.749666	0.561998	0.039062	0.001526
-0.747558	0.558844	0.027344	0.000748
-0.762076	0.580760	0.082031	0.006729
-0.745796	0.556212	0.078125	0.006104
-0.748507	0.560263	0.042969	0.001846
-0.739992	0.547588	0.011719	0.000137
-0.754368	0.569071	0.035156	0.001236
-0.745525	0.555808	0.039062	0.001526
-0.743191	0.552333	0.019531	0.000381
-0.755950	0.571461	0.015625	0.000244
-0.748472	0.560210	0.050781	0.002579
-0.760922	0.579002	0.074219	0.005508
-0.752214	0.565825	0.011719	0.000137
-0.758572	0.575432	0.003906	0.000015
-0.750504	0.563257	0.023438	0.000549
-0.746165	0.556762	0.015625	0.000244
-0.744636	0.554483	0.054688	0.002991
-0.751521	0.564784	0.031250	0.000977
-0.747837	0.559259	0.054688	0.002991
-0.747029	0.558052	0.035156	0.001236
-0.733239	0.537640	0.027344	0.000748
-0.748156	0.559738	0.046875	0.002197
-0.750009	0.562513	0.007812	0.000061
-0.742657	0.551540	0.085938	0.007385
-0.738694	0.545669	0.011719	0.000137
-0.748769	0.560655	0.003906	0.000015
-0.754346	0.569037	0.039062	0.001526
-0.746999	0.558007	0.011719	0.000137
-0.750140	0.562710	0.031250	0.000977
-0.746369	0.557067	0.117188	0.013733
-0.747876	0.559318	0.015625	0.000244
-0.753190	0.567296	0.003906	0.000015
-0.743644	0.553007	0.117188	0.013733
-0.741006	0.549091	0.007812	0.000061
-0.755635	0.570984	0.074219	0.005508
-0.752469	0.566210	0.031250	0.000977
-0.757322	0.573537	0.019531	0.000381
-0.748916	0.560875	0.035156	0.001236
-0.750874	0.563812	0.003906	0.000015
-0.741291	0.549512	0.000000	0.000000
-0.741405	0.549681	0.039062	0.001526
-0.747722	0.559088	0.011719	0.000137
-0.743366	0.552592	0.011719	0.000137
-0.758867	0.575879	0.039062	0.001526
-0.747218	0.558335	0.070312	0.004944
-0.753724	0.568100	0.003906	0.000015
-0.756702	0.572599	0.015625	0.000244
-0.748427	0.560143	0.031250	0.000977
-0.750877	0.563817	0.027344	0.000748
-0.748363	0.560046	0.101562	0.010315
-0.748232	0.559852	0.015625	0.000244
-0.753219	0.567339	0.039062	0.001526
-0.748544	0.560318	0.070312	0.004944
-0.746626	0.557450	0.042969	0.001846
-0.751412	0.564620	0.031250	0.000977
-0.746812	0.557729	0.082031	0.006729
-0.746572	0.557370	0.031250	0.000977
-0.746368	0.557065	0.019531	0.000381
-0.755290	0.570463	0.050781	0.002579
-0.765770	0.586403	0.050781	0.002579
-0.758089	0.574699	0.003906	0.000015
-0.751970	0.565458	0.023438	0.000549
-0.747342	0.558520	0.003906	0.000015
-0.746423	0.557147	0.023438	0.000549
-0.744093	0.553675	0.015625	0.000244
-0.754217	0.568843	0.035156	0.001236
-0.745639	0.555977	0.050781	0.002579
-0.744226	0.553872	0.046875	0.002197
-0.763201	0.582475	0.007812	0.000061
-0.757264	0.573449	0.007812	0.000061
-0.751902	0.565356	0.015625	0.000244
-0.764911	0.585089	0.070312	0.004944
-0.751595	0.564895	0.042969	0.001846
-0.751202	0.564304	0.078125	0.006104
-0.765344	0.585752	0.042969	0.001846
-0.745847	0.556287	0.050781	0.002579
-0.747847	0.559276	0.011719	0.000137
-0.739599	0.547007	0.015625	0.000244
-0.751903	0.565358	0.011719	0.000137
-0.746492	0.557251	0.003906	0.000015
-0.749555	0.561833	0.035156	0.001236
-0.746147	0.556735	0.042969	0.001846
-0.740871	0.548890	0.015625	0.000244
-0.747585	0.558883	0.042969	0.001846
-0.755081	0.570148	0.003906	0.000015
-0.760127	0.577792	0.074219	0.005508
-0.760147	0.577824	0.011719	0.000137
-0.758846	0.575847	0.019531	0.000381
-0.763706	0.583247	0.054688	0.002991
-0.757175	0.573314	0.011719	0.000137
-0.744399	0.554130	0.054688	0.002991
-0.750798	0.563698	0.125000	0.015625
-0.743575	0.552904	0.062500	0.003906
-0.745611	0.555935	0.000000	0.000000
-0.751282	0.564424	0.050781	0.002579
-0.752630	0.566452	0.019531	0.000381
-0.757676	0.574073	0.003906	0.000015
-0.747907	0.559365	0.074219	0.005508
-0.746894	0.557850	0.000000	0.000000
-0.748151	0.559731	0.058594	0.003433
-0.738246	0.545008	0.031250	0.000977
-0.754436	0.569173	0.019531	0.000381
-0.746816	0.557734	0.007812	0.000061
-0.743212	0.552365	0.015625	0.000244
-0.760193	0.577894	0.074219	0.005508
-0.754805	0.569730	0.027344	0.000748
-0.743355	0.552577	0.035156	0.001236
-0.750376	0.563064	0.031250	0.000977
-0.751100	0.564151	0.023438	0.000549
-0.753914	0.568387	0.078125	0.006104
-0.741036	0.549135	0.050781	0.002579
-0.743057	0.552133	0.003906	0.000015
-0.748300	0.559953	0.070312	0.004944
-0.749007	0.561012	0.039062	0.001526
-0.747700	0.559055	0.019531	0.000381
-0.759521	0.576873	0.027344	0.000748
-0.753443	0.567676	0.089844	0.008072
-0.751682	0.565026	0.015625	0.000244
-0.745606	0.555928	0.039062	0.001526
-0.752383	0.566081	0.050781	0.002579
-0.746459	0.557201	0.023438	0.000549
-0.749208	0.561313	0.007812	0.000061
-0.738080	0.544762	0.019531	0.000381
-0.754906	0.569883	0.035156	0.001236
-0.758506	0.575331	0.031250	0.000977
-0.750116	0.562675	0.011719	0.000137
-0.746043	0.556580	0.007812	0.000061
-0.751172	0.564260	0.082031	0.006729
-0.745383	0.555596	0.046875	0.002197
-0.744307	0.553992	0.007812	0.000061
-0.750596	0.563394	0.050781	0.002579
-0.759841	0.577358	0.015625	0.000244
-0.733011	0.537304	0.015625	0.000244
-0.751704	0.565059	0.035156	0.001236
-0.757194	0.573343	0.003906	0.000015
-0.742694	0.551594	0.015625	0.000244
-0.748395	0.560095	0.054688	0.002991
-0.746527	0.557302	0.039062	0.001526
-0.749490	0.561735	0.042969	0.001846
-0.749357	0.561535	0.003906	0.000015
-0.765103	0.585383	0.003906	0.000015
-0.752792	0.566696	0.035156	0.001236
-0.755612	0.570949	0.003906	0.000015
-0.750609	0.563414	0.011719	0.000137
-0.739321	0.546595	0.011719	0.000137
-0.748975	0.560963	0.066406	0.004410
-0.752507	0.566267	0.031250	0.000977
-0.740193	0.547886	0.007812	0.000061
-0.752571	0.566363	0.023438	0.000549
-0.749493	0.561740	0.050781	0.002579
-0.754411	0.569136	0.046875	0.002197
-0.738552	0.545459	0.039062	0.001526
-0.748331	0.559999	0.027344	0.000748
-0.757078	0.573166	0.136719	0.018692
-0.753424	0.567647	0.066406	0.004410
-0.743041	0.552109	0.000000	0.000000
-0.750207	0.562811	0.011719	0.000137
-0.749185	0.561278	0.078125	0.006104
-0.762893	0.582006	0.074219	0.005508
-0.748679	0.560520	0.003906	0.000015
-0.762991	0.582155	0.003906	0.000015
-0.748853	0.560780	0.046875	0.002197
-0.745328	0.555513	0.015625	0.000244
-0.739442	0.546774	0.050781	0.002579
-0.760070	0.577706	0.066406	0.004410
-0.754680	0.569542	0.011719	0.000137
-0.742563	0.551399	0.019531	0.000381
-0.750588	0.563383	0.074219	0.005508
-0.741221	0.549408	0.042969	0.001846
-0.750486	0.563229	0.027344	0.000748
-0.759643	0.577057	0.027344	0.000748
-0.747988	0.559486	0.050781	0.002579
-0.749984	0.562476	0.019531	0.000381
-0.756590	0.572429	0.027344	0.000748
-0.756502	0.572295	0.058594	0.003433
-0.749952	0.562428	0.078125	0.006104
-0.748422	0.560135	0.042969	0.001846
-0.750048	0.562571	0.011719	0.000137
-0.745107	0.555184	0.015625	0.000244
-0.745322	0.555505	0.054688	0.002991
-0.748249	0.559877	0.019531	0.000381
-0.742138	0.550768	0.015625	0.000244
-0.742522	0.551339	0.023438	0.000549
-0.739751	0.547231	0.011719	0.000137
-0.751444	0.564668	0.054688	0.002991
-0.740387	0.548172	0.011719	0.000137
-0.750303	0.562955	0.089844	0.008072
-0.756089	0.571671	0.058594	0.003433
-0.748339	0.560012	0.011719	0.000137
-0.749498	0.561747	0.042969	0.001846
-0.744900	0.554876	0.097656	0.009537
-0.743547	0.552863	0.078125	0.006104
-0.742178	0.550828	0.058594	0.003433
-0.756859	0.572836	0.011719	0.000137
-0.743674	0.553051	0.015625	0.000244
-0.752002	0.565507	0.023438	0.000549
-0.731786	0.535511	0.003906	0.000015
-0.740229	0.547939	0.023438	0.000549
-0.749314	0.561471	0.003906	0.000015
-0.758167	0.574818	0.011719	0.000137
-0.743008	0.552060	0.023438	0.000549
-0.754103	0.568672	0.023438	0.000549
-0.750441	0.563161	0.046875	0.002197
-0.752762	0.566650	0.019531	0.000381
-0.748693	0.560541	0.078125	0.006104
-0.743184	0.552322	0.050781	0.002579
-0.744467	0.554231	0.031250	0.000977
-0.755101	0.570178	0.027344	0.000748
-0.750299	0.562949	0.042969	0.001846
-0.743157	0.552282	0.027344	0.000748
-0.751848	0.565275	0.015625	0.000244
-0.747824	0.559240	0.027344	0.000748
-0.740222	0.547929	0.003906	0.000015
-0.742832	0.551799	0.011719	0.000137
-0.746091	0.556651	0.058594	0.003433
-0.738240	0.544998	0.078125	0.006104
-0.747914	0.559375	0.023438	0.000549
-0.751516	0.564776	0.027344	0.000748
-0.757446	0.573724	0.019531	0.000381
-0.751791	0.565189	0.007812	0.000061
