# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.650639	0.423331	0.062500	0.003906	29
-0.618084	0.382028	0.375000	0.140625	39
-0.660186	0.435846	0.375000	0.140625	13
-0.742172	0.550819	0.375000	0.140625	31
-0.695473	0.483682	0.062500	0.003906	25
-0.580797	0.337325	0.187500	0.035156	30
-0.650592	0.423270	0.187500	0.035156	49
-0.628119	0.394534	0.062500	0.003906	41
-0.720088	0.518526	0.000000	0.000000	22
-0.672516	0.452278	0.375000	0.140625	35
-0.694948	0.482952	0.187500	0.035156	11
-0.625034	0.390667	0.125000	0.015625	37
-0.643164	0.413660	0.125000	0.015625	13
-0.658724	0.433917	0.187500	0.035156	24
-0.659990	0.435587	0.187500	0.035156	42
-0.664538	0.441611	0.250000	0.062500	18
-0.578694	0.334887	0.125000	0.015625	34
-0.610198	0.372342	0.375000	0.140625	25
-0.670429	0.449475	0.125000	0.015625	28
-0.676768	0.458015	0.062500	0.003906	30
-0.628721	0.395290	0.062500	0.003906	56
-0.638267	0.407385	0.000000	0.000000	18
-0.642657	0.413008	0.125000	0.015625	17
-0.677198	0.458597	0.125000	0.015625	14
-0.660741	0.436579	0.187500	0.035156	30
-0.728656	0.530939	0.000000	0.000000	14
-0.655824	0.430105	0.125000	0.015625	16
-0.631148	0.398348	0.125000	0.015625	18
-0.680308	0.462818	0.125000	0.015625	36
-0.727848	0.529763	0.250000	0.062500	18
-0.585660	0.342998	0.250000	0.062500	21
-0.697216	0.486110	0.125000	0.015625	15
-0.673071	0.453024	0.250000	0.062500	12
-0.629822	0.396676	0.187500	0.035156	38
-0.731959	0.535765	0.062500	0.003906	19
-0.670154	0.449106	0.000000	0.000000	15
-0.653119	0.426565	0.125000	0.015625	25
-0.697096	0.485942	0.125000	0.015625	31
-0.666276	0.443924	0.000000	0.000000	36
-0.640932	0.410794	0.250000	0.062500	26
-0.647861	0.419724	0.187500	0.035156	36
-0.695992	0.484405	0.187500	0.035156	29
-0.673817	0.454030	0.125000	0.015625	22
-0.661302	0.437321	0.000000	0.000000	20
-0.641727	0.411814	0.375000	0.140625	49
-0.653146	0.426600	0.125000	0.015625	23
-0.672567	0.452346	0.062500	0.003906	19
-0.713146	0.508577	0.062500	0.003906	29
-0.711316	0.505970	0.312500	0.097656	19
-0.723095	0.522866	0.125000	0.015625	74
-0.676049	0.457043	0.125000	0.015625	19
-0.711161	0.505750	0.062500	0.003906	37
-0.678421	0.460255	0.312500	0.097656	23
-0.661136	0.437101	0.250000	0.062500	47
-0.645916	0.417208	0.062500	0.003906	19
-0.683369	0.466993	0.000000	0.000000	34
-0.647380	0.419100	0.062500	0.003906	16
-0.643268	0.413794	0.187500	0.035156	20
-0.714340	0.510282	0.250000	0.062500	20
-0.638157	0.407245	0.000000	0.000000	47
-0.680496	0.463075	0.125000	0.015625	18
-0.668989	0.447547	0.187500	0.035156	21
-0.712967	0.508323	0.187500	0.035156	16
-0.693948	0.481564	0.187500	0.035156	48
-0.698284	0.487600	0.062500	0.003906	40
-0.645818	0.417081	0.062500	0.003906	35
-0.607397	0.368931	0.125000	0.015625	22
-0.621627	0.386420	0.250000	0.062500	23
-0.621185	0.385871	0.062500	0.003906	14
-0.747651	0.558983	0.250000	0.062500	15
-0.629029	0.395678	0.062500	0.003906	38
-0.648957	0.421145	0.062500	0.003906	22
-0.694754	0.482683	0.312500	0.097656	14
-0.687324	0.472415	0.250000	0.062500	20
-0.656548	0.431055	0.250000	0.062500	25
-0.666125	0.443723	0.500000	0.250000	33
-0.698602	0.488045	0.062500	0.003906	24
-0.695538	0.483773	0.125000	0.015625	22
-0.605360	0.366460	0.125000	0.015625	26
-0.625335	0.391043	0.062500	0.003906	18
-0.763453	0.582860	0.000000	0.000000	11
-0.656437	0.430910	0.250000	0.062500	23
-0.680088	0.462519	0.125000	0.015625	37
-0.674788	0.455339	0.062500	0.003906	21
-0.658802	0.434020	0.312500	0.097656	30
-0.636690	0.405374	0.125000	0.015625	34
-0.629304	0.396024	0.125000	0.015625	26
-0.720803	0.519557	0.125000	0.015625	31
-0.658100	0.433095	0.250000	0.062500	37
-0.649538	0.421900	0.187500	0.035156	49
-0.670975	0.450207	0.250000	0.062500	32
-0.727195	0.528812	0.062500	0.003906	37
-0.757964	0.574509	0.250000	0.062500	17
-0.758900	0.575929	0.000000	0.000000	16
-0.709736	0.503726	0.250000	0.062500	14
-0.652663	0.425969	0.250000	0.062500	20
-0.649835	0.422286	0.250000	0.062500	28
-0.712535	0.507706	0.125000	0.015625	31
-0.723782	0.523860	0.375000	0.140625	24
-0.723948	0.524101	0.062500	0.003906	26
-0.625611	0.391389	0.125000	0.015625	40
-0.681476	0.464409	0.000000	0.000000	23
-0.612117	0.374687	0.000000	0.000000	37
-0.678165	0.459908	0.125000	0.015625	11
-0.633304	0.401073	0.250000	0.062500	25
-0.693666	0.481172	0.187500	0.035156	18
-0.677025	0.458362	0.312500	0.097656	29
-0.755594	0.570922	0.250000	0.062500	23
-0.626703	0.392756	0.375000	0.140625	24
-0.696518	0.485137	0.062500	0.003906	18
-0.649652	0.422048	0.250000	0.062500	38
-0.709923	0.503991	0.000000	0.000000	14
-0.619873	0.384242	0.000000	0.000000	20
-0.698297	0.487619	0.187500	0.035156	25
-0.631554	0.398861	0.250000	0.062500	25
-0.648810	0.420954	0.125000	0.015625	22
-0.628896	0.395511	0.000000	0.000000	31
-0.665663	0.443107	0.125000	0.015625	25
-0.659811	0.435351	0.062500	0.003906	24
-0.713311	0.508813	0.062500	0.003906	24
-0.638090	0.407159	0.000000	0.000000	20
-0.649860	0.422318	0.125000	0.015625	15
-0.658044	0.433022	0.187500	0.035156	20
-0.675028	0.455663	0.125000	0.015625	35
-0.694628	0.482507	0.000000	0.000000	22
-0.616202	0.379705	0.125000	0.015625	37
-0.746588	0.557393	0.062500	0.003906	22
-0.624547	0.390059	0.187500	0.035156	24
-0.703258	0.494572	0.125000	0.015625	26
-0.657507	0.432316	0.062500	0.003906	37
-0.715870	0.512470	0.062500	0.003906	25
-0.664648	0.441757	0.125000	0.015625	19
-0.647553	0.419325	0.000000	0.000000	30
-0.693391	0.480791	0.375000	0.140625	14
-0.653283	0.426779	0.062500	0.003906	29
-0.682095	0.465253	0.375000	0.140625	36
-0.716585	0.513494	0.062500	0.003906	20
-0.690993	0.477472	0.125000	0.015625	29
-0.692799	0.479971	0.125000	0.015625	51
-0.750057	0.562586	0.000000	0.000000	35
-0.636554	0.405201	0.062500	0.003906	26
-0.678098	0.459817	0.062500	0.003906	43
-0.720825	0.519589	0.250000	0.062500	28
-0.701087	0.491523	0.062500	0.003906	13
-0.695038	0.483077	0.062500	0.003906	23
-0.753955	0.568448	0.250000	0.062500	14
-0.666524	0.444254	0.062500	0.003906	24
-0.689331	0.475177	0.312500	0.097656	23
-0.721059	0.519926	0.312500	0.097656	22
-0.682924	0.466385	0.187500	0.035156	26
-0.664929	0.442131	0.062500	0.003906	39
-0.660721	0.436553	0.062500	0.003906	22
-0.775420	0.601275	0.250000	0.062500	38
-0.670780	0.449946	0.062500	0.003906	23
-0.665836	0.443338	0.187500	0.035156	23
-0.673930	0.454181	0.062500	0.003906	21
-0.688951	0.474653	0.000000	0.000000	34
-0.699121	0.488770	0.312500	0.097656	30
-0.667259	0.445235	0.062500	0.003906	28
-0.642082	0.412270	0.062500	0.003906	31
-0.704049	0.495685	0.125000	0.015625	20
-0.685068	0.469318	0.062500	0.003906	41
-0.726761	0.528181	0.250000	0.062500	15
-0.746505	0.557269	0.062500	0.003906	27
-0.729382	0.531998	0.187500	0.035156	38
-0.621216	0.385909	0.375000	0.140625	37
-0.629912	0.396789	0.125000	0.015625	41
-0.733171	0.537540	0.000000	0.000000	17
-0.652686	0.425999	0.062500	0.003906	25
-0.675639	0.456488	0.125000	0.015625	27
-0.623923	0.389280	0.125000	0.015625	23
-0.707595	0.500691	0.062500	0.003906	22
-0.693200	0.480527	0.187500	0.035156	23
-0.652437	0.425674	0.062500	0.003906	32
-0.641949	0.412099	0.312500	0.097656	18
-0.810318	0.656615	0.125000	0.015625	15
-0.729163	0.531679	0.062500	0.003906	47
-0.752131	0.565701	0.062500	0.003906	21
-0.705042	0.497084	0.000000	0.000000	22
-0.733912	0.538627	0.312500	0.097656	30
-0.625253	0.390941	0.000000	0.000000	19
-0.659162	0.434495	0.062500	0.003906	13
-0.595006	0.354032	0.000000	0.000000	19
-0.632793	0.400427	0.000000	0.000000	29
-0.671344	0.450703	0.000000	0.000000	27
-0.672887	0.452776	0.000000	0.000000	61
-0.708965	0.502631	0.062500	0.003906	23
-0.593620	0.352384	0.437500	0.191406	17
-0.728504	0.530718	0.187500	0.035156	42
-0.742095	0.550706	0.125000	0.015625	20
-0.620436	0.384941	0.062500	0.003906	24
-0.650556	0.423223	0.000000	0.000000	20
-0.670253	0.449238	0.125000	0.015625	39
-0.625378	0.391098	0.187500	0.035156	22
-0.715174	0.511473	0.062500	0.003906	42
-0.707715	0.500861	0.187500	0.035156	39
-0.622980	0.388104	0.312500	0.097656	34
-0.738647	0.545599	0.187500	0.035156	32
-0.755613	0.570951	0.125000	0.015625	27
-0.708082	0.501380	0.562500	0.316406	17
-0.623464	0.388708	0.125000	0.015625	29
-0.752952	0.566937	0.062500	0.003906	19
-0.643730	0.414388	0.312500	0.097656	27
-0.658221	0.433255	0.125000	0.015625	36
-0.632119	0.399574	0.125000	0.015625	39
-0.650537	0.423198	0.125000	0.015625	19
-0.738604	0.545535	0.062500	0.003906	32
-0.735658	0.541193	0.312500	0.097656	25
-0.663534	0.440278	0.187500	0.035156	23
-0.811539	0.658596	0.125000	0.015625	26
-0.699663	0.489528	0.125000	0.015625	34
-0.708799	0.502396	0.062500	0.003906	21
-0.727418	0.529138	0.062500	0.003906	15
-0.656333	0.430773	0.125000	0.015625	16
-0.643353	0.413903	0.000000	0.000000	18
-0.684478	0.468510	0.125000	0.015625	23
-0.612603	0.375283	0.000000	0.000000	28
-0.708094	0.501397	0.375000	0.140625	11
-0.608258	0.369978	0.125000	0.015625	60
-0.678053	0.459756	0.250000	0.062500	14
-0.735837	0.541456	0.000000	0.000000	22
-0.782947	0.613007	0.250000	0.062500	16
-0.684937	0.469138	0.437500	0.191406	31
-0.738973	0.546081	0.125000	0.015625	15
-0.810443	0.656819	0.125000	0.015625	24
-0.804952	0.647948	0.187500	0.035156	46
-0.698868	0.488416	0.062500	0.003906	40
-0.625861	0.391702	0.500000	0.250000	20
-0.723619	0.523625	0.062500	0.003906	14
-0.609059	0.370953	0.125000	0.015625	28
-0.739030	0.546166	0.187500	0.035156	23
-0.708460	0.501915	0.062500	0.003906	19
-0.644329	0.415160	0.125000	0.015625	37
-0.690989	0.477466	0.062500	0.003906	45
-0.782593	0.612451	0.062500	0.003906	23
-0.649997	0.422496	0.187500	0.035156	30
-0.715869	0.512469	0.125000	0.015625	22
-0.810800	0.657397	0.062500	0.003906	15
-0.838587	0.703229	0.250000	0.062500	30
-0.696054	0.484491	0.375000	0.140625	27
-0.723050	0.522802	0.500000	0.250000	17
-0.604677	0.365634	0.062500	0.003906	20
-0.690865	0.477294	0.062500	0.003906	16
-0.621662	0.386463	0.312500	0.097656	23
-0.695569	0.483816	0.000000	0.000000	36
-0.674949	0.455557	0.000000	0.000000	29
-0.638408	0.407565	0.250000	0.062500	30
-0.752476	0.566219	0.250000	0.062500	20
-0.764981	0.585196	0.062500	0.003906	33
-0.770817	0.594158	0.062500	0.003906	23
-0.661094	0.437045	0.062500	0.003906	26
-0.651646	0.424643	0.062500	0.003906	17
-0.738912	0.545990	0.062500	0.003906	18
-0.624127	0.389535	0.000000	0.000000	25
-0.669524	0.448262	0.125000	0.015625	21
-0.675521	0.456329	0.312500	0.097656	22
-0.641003	0.410884	0.000000	0.000000	29
-0.677143	0.458522	0.250000	0.062500	46
-0.670832	0.450015	0.062500	0.003906	42
-0.634120	0.402108	0.000000	0.000000	23
-0.716860	0.513888	0.000000	0.000000	25
-0.754660	0.569511	0.062500	0.003906	38
-0.672968	0.452886	0.375000	0.140625	28
-0.625843	0.391679	0.000000	0.000000	30
-0.665341	0.442679	0.000000	0.000000	22
-0.637323	0.406181	0.187500	0.035156	46
-0.669031	0.447602	0.125000	0.015625	19
-0.675920	0.456868	0.062500	0.003906	15
-0.640229	0.409893	0.250000	0.062500	27
-0.717049	0.514159	0.125000	0.015625	25
-0.646789	0.418337	0.000000	0.000000	22
-0.731115	0.534529	0.062500	0.003906	29
-0.607754	0.369365	0.125000	0.015625	25
-0.649517	0.421872	0.250000	0.062500	23
-0.631018	0.398184	0.187500	0.035156	26
-0.630274	0.397245	0.062500	0.003906	84
-0.739583	0.546983	0.125000	0.015625	17
-0.684333	0.468312	0.250000	0.062500	40
-0.694139	0.481829	0.000000	0.000000	24
-0.691512	0.478189	0.000000	0.000000	38
-0.637165	0.405979	0.187500	0.035156	34
-0.679632	0.461899	0.125000	0.015625	26
-0.658098	0.433093	0.187500	0.035156	15
-0.639589	0.409074	0.125000	0.015625	19
-0.634067	0.402041	0.125000	0.015625	26
-0.755308	0.570491	0.125000	0.015625	20
-0.626074	0.391968	0.062500	0.003906	25
-0.645738	0.416978	0.062500	0.003906	31
-0.675261	0.455977	0.062500	0.003906	21
-0.664932	0.442135	0.062500	0.003906	26
-0.694357	0.482132	0.062500	0.003906	35
-0.748648	0.560474	0.062500	0.003906	24
-0.627255	0.393449	0.000000	0.000000	29
-0.644768	0.415725	0.250000	0.062500	39
-0.683233	0.466807	0.062500	0.003906	33
-0.707322	0.500305	0.062500	0.003906	16
-0.715896	0.512507	0.125000	0.015625	22
-0.665734	0.443201	0.125000	0.015625	29
-0.663054	0.439640	0.562500	0.316406	29
-0.696949	0.485738	0.187500	0.035156	29
-0.691647	0.478375	0.125000	0.015625	24
-0.698680	0.488154	0.062500	0.003906	27
-0.638332	0.407468	0.000000	0.000000	12
-0.583713	0.340721	0.062500	0.003906	32
-0.685517	0.469933	0.125000	0.015625	28
-0.694859	0.482828	0.250000	0.062500	21
-0.732433	0.536458	0.125000	0.015625	30
-0.701365	0.491913	0.062500	0.003906	19
-0.700979	0.491372	0.000000	0.000000	40
-0.676945	0.458254	0.062500	0.003906	24
-0.714055	0.509874	0.250000	0.062500	22
-0.803876	0.646217	0.187500	0.035156	33
-0.702384	0.493343	0.187500	0.035156	13
-0.702221	0.493115	0.062500	0.003906	21
-0.698989	0.488586	0.187500	0.035156	23
-0.672493	0.452247	0.375000	0.140625	29
-0.660918	0.436812	0.250000	0.062500	27
-0.663063	0.439653	0.250000	0.062500	30
-0.631114	0.398305	0.250000	0.062500	25
-0.692000	0.478864	0.125000	0.015625	26
-0.704006	0.495624	0.312500	0.097656	24
-0.675314	0.456049	0.187500	0.035156	36
-0.666915	0.444776	0.062500	0.003906	31
-0.745400	0.555621	0.062500	0.003906	28
-0.711611	0.506390	0.062500	0.003906	21
-0.691587	0.478293	0.125000	0.015625	20
-0.650764	0.423494	0.125000	0.015625	32
-0.641434	0.411437	0.062500	0.003906	17
-0.623752	0.389066	0.062500	0.003906	24
-0.698286	0.487603	0.000000	0.000000	38
-0.687417	0.472542	0.062500	0.003906	27
-0.616979	0.380663	0.062500	0.003906	29
-0.657020	0.431675	0.125000	0.015625	35
-0.756534	0.572344	0.437500	0.191406	40
-0.698017	0.487227	0.062500	0.003906	28
-0.631336	0.398585	0.312500	0.097656	55
-0.644884	0.415875	0.062500	0.003906	24
-0.693929	0.481538	0.125000	0.015625	14
-0.656512	0.431007	0.000000	0.000000	15
-0.610683	0.372934	0.125000	0.015625	24
-0.622513	0.387522	0.062500	0.003906	66
-0.585569	0.342891	0.125000	0.015625	37
-0.693363	0.480752	0.125000	0.015625	34
-0.668061	0.446305	0.062500	0.003906	31
-0.712892	0.508215	0.000000	0.000000	23
-0.673898	0.454139	0.000000	0.000000	38
-0.729503	0.532174	0.000000	0.000000	34
-0.640505	0.410246	0.062500	0.003906	23
-0.872239	0.760800	0.187500	0.035156	15
-0.604372	0.365265	0.125000	0.015625	17
-0.681611	0.464594	0.125000	0.015625	25
-0.693178	0.480496	0.125000	0.015625	23
-0.773500	0.598303	0.000000	0.000000	23
-0.650900	0.423671	0.062500	0.003906	43
-0.727461	0.529200	0.125000	0.015625	29
-0.571474	0.326582	0.062500	0.003906	29
-0.661107	0.437062	0.062500	0.003906	32
-0.679228	0.461351	0.250000	0.062500	11
-0.719124	0.517140	0.000000	0.000000	26
-0.659674	0.435170	0.250000	0.062500	25
-0.690763	0.477154	0.000000	0.000000	17
-0.672754	0.452597	0.187500	0.035156	52
-0.704698	0.496600	0.062500	0.003906	18
-0.632753	0.400377	0.187500	0.035156	38
-0.665252	0.442560	0.250000	0.062500	40
-0.712239	0.507284	0.125000	0.015625	15
-0.673205	0.453205	0.250000	0.062500	25
-0.661576	0.437683	0.062500	0.003906	36
-0.717636	0.515001	0.187500	0.035156	39
-0.695589	0.483844	0.062500	0.003906	54
-0.718227	0.515851	0.375000	0.140625	21
-0.638901	0.408194	0.000000	0.000000	21
-0.678276	0.460058	0.125000	0.015625	11
-0.635286	0.403588	0.250000	0.062500	22
-0.653467	0.427019	0.062500	0.003906	32
-0.574831	0.330430	0.312500	0.097656	25
-0.715815	0.512391	0.062500	0.003906	20
-0.780089	0.608539	0.062500	0.003906	19
-0.686368	0.471101	0.187500	0.035156	26
-0.720685	0.519386	0.562500	0.316406	29
-0.718193	0.515801	0.125000	0.015625	23
-0.578322	0.334456	0.062500	0.003906	26
-0.686096	0.470728	0.000000	0.000000	20
-0.745603	0.555924	0.125000	0.015625	22
-0.694626	0.482505	0.000000	0.000000	31
-0.715402	0.511800	0.062500	0.003906	36
-0.675342	0.456087	0.125000	0.015625	20
-0.701241	0.491739	0.125000	0.015625	27
-0.695196	0.483297	0.187500	0.035156	30
-0.736723	0.542761	0.250000	0.062500	45
-0.734705	0.539791	0.187500	0.035156	30
-0.694551	0.482402	0.187500	0.035156	21
-0.660692	0.436513	0.062500	0.003906	30
-0.704108	0.495768	0.125000	0.015625	23
-0.687222	0.472274	0.250000	0.062500	23
-0.669324	0.447995	0.062500	0.003906	14
-0.716543	0.513434	0.187500	0.035156	10
-0.751822	0.565237	0.062500	0.003906	43
-0.719312	0.517410	0.187500	0.035156	19
-0.719399	0.517534	0.187500	0.035156	18
-0.735223	0.540552	0.062500	0.003906	19
-0.656019	0.430361	0.250000	0.062500	26
-0.636152	0.404689	0.062500	0.003906	15
-0.598197	0.357840	0.312500	0.097656	38
-0.651741	0.424767	0.125000	0.015625	55
-0.676675	0.457889	0.187500	0.035156	22
-0.644806	0.415775	0.250000	0.062500	21
-0.720587	0.519246	0.062500	0.003906	17
-0.685745	0.470246	0.062500	0.003906	30
-0.708886	0.502519	0.187500	0.035156	33
-0.654640	0.428553	0.062500	0.003906	37
-0.628721	0.395290	0.125000	0.015625	22
-0.692174	0.479105	0.125000	0.015625	36
-0.648216	0.420184	0.125000	0.015625	36
-0.646460	0.417910	0.062500	0.003906	32
-0.651540	0.424504	0.000000	0.000000	15
-0.724410	0.524769	0.500000	0.250000	25
-0.729196	0.531727	0.062500	0.003906	48
-0.773346	0.598064	0.062500	0.003906	24
-0.701692	0.492371	0.187500	0.035156	27
-0.730700	0.533922	0.062500	0.003906	27
-0.666129	0.443728	0.250000	0.062500	49
-0.681107	0.463906	0.312500	0.097656	23
-0.721406	0.520426	0.000000	0.000000	21
-0.725173	0.525876	0.062500	0.003906	21
-0.700037	0.490052	0.312500	0.097656	25
-0.778709	0.606387	0.250000	0.062500	25
-0.798799	0.638080	0.250000	0.062500	16
-0.649602	0.421982	0.000000	0.000000	37
-0.630523	0.397559	0.187500	0.035156	26
-0.689920	0.475990	0.250000	0.062500	73
-0.598133	0.357763	0.000000	0.000000	42
-0.630236	0.397197	0.250000	0.062500	23
-0.768897	0.591203	0.062500	0.003906	31
-0.673618	0.453761	0.250000	0.062500	17
-0.618361	0.382370	0.062500	0.003906	17
-0.673577	0.453706	0.062500	0.003906	21
-0.698812	0.488338	0.312500	0.097656	40
-0.650773	0.423505	0.187500	0.035156	25
-0.613744	0.376681	0.000000	0.000000	30
-0.611597	0.374051	0.000000	0.000000	20
-0.686248	0.470936	0.125000	0.015625	23
-0.724442	0.524816	0.187500	0.035156	17
-0.723891	0.524019	0.062500	0.003906	32
-0.744643	0.554493	0.187500	0.035156	21
-0.647773	0.419610	0.250000	0.062500	31
-0.608894	0.370752	0.250000	0.062500	20
-0.741590	0.549956	0.062500	0.003906	37
-0.687143	0.472166	0.125000	0.015625	15
-0.784283	0.615100	0.000000	0.000000	30
-0.741597	0.549967	0.187500	0.035156	24
-0.674989	0.455611	0.250000	0.062500	20
-0.752341	0.566017	0.250000	0.062500	23
-0.692221	0.479170	0.312500	0.097656	32
-0.650442	0.423075	0.125000	0.015625	31
-0.665188	0.442474	0.187500	0.035156	16
-0.764869	0.585025	0.187500	0.035156	30
-0.604294	0.365171	0.125000	0.015625	25
-0.651387	0.424305	0.062500	0.003906	25
-0.713521	0.509112	0.125000	0.015625	32
-0.678716	0.460655	0.187500	0.035156	50
-0.616221	0.379729	0.125000	0.015625	41
-0.670616	0.449726	0.062500	0.003906	49
-0.667522	0.445586	0.062500	0.003906	75
-0.628890	0.395503	0.062500	0.003906	37
-0.626136	0.392046	0.000000	0.000000	20
-0.690964	0.477431	0.000000	0.000000	31
-0.693839	0.481412	0.187500	0.035156	48
-0.583510	0.340484	0.125000	0.015625	44
-0.656089	0.430453	0.125000	0.015625	60
-0.689140	0.474913	0.125000	0.015625	17
-0.673689	0.453857	0.000000	0.000000	31
-0.600467	0.360561	0.062500	0.003906	26
-0.671352	0.450713	0.000000	0.000000	22
-0.755217	0.570352	0.187500	0.035156	17
-0.690348	0.476580	0.125000	0.015625	24
-0.680352	0.462879	0.000000	0.000000	37
-0.640331	0.410024	0.187500	0.035156	25
-0.736774	0.542836	0.000000	0.000000	19
-0.738918	0.546000	0.062500	0.003906	27
-0.639173	0.408542	0.187500	0.035156	32
-0.617409	0.381193	0.062500	0.003906	50
-0.698651	0.488114	0.000000	0.000000	28
-0.648886	0.421053	0.125000	0.015625	19
-0.615215	0.378490	0.125000	0.015625	28
-0.661647	0.437777	0.250000	0.062500	28
-0.582908	0.339781	0.062500	0.003906	42
-0.804596	0.647375	0.125000	0.015625	19
-0.650689	0.423396	0.000000	0.000000	28
-0.655683	0.429920	0.062500	0.003906	29
-0.693633	0.481126	0.250000	0.062500	33
-0.641807	0.411916	0.062500	0.003906	41
-0.690185	0.476356	0.187500	0.035156	25
-0.632949	0.400625	0.125000	0.015625	21
-0.712035	0.506994	0.125000	0.015625	29
-0.642875	0.413288	0.187500	0.035156	26
-0.692385	0.479396	0.125000	0.015625	22
-0.608962	0.370835	0.125000	0.015625	31
-0.734444	0.539409	0.062500	0.003906	25
-0.660224	0.435896	0.125000	0.015625	42
-0.659064	0.434366	0.250000	0.062500	23
-0.659197	0.434541	0.000000	0.000000	36
-0.668861	0.447375	0.250000	0.062500	38
-0.669846	0.448694	0.125000	0.015625	21
-0.679006	0.461049	0.062500	0.003906	26
-0.767980	0.589793	0.062500	0.003906	22
-0.688501	0.474033	0.187500	0.035156	14
-0.600068	0.360082	0.250000	0.062500	13
-0.686906	0.471840	0.187500	0.035156	20
-0.687492	0.472645	0.000000	0.000000	34
-0.746219	0.556843	0.312500	0.097656	49
-0.680234	0.462719	0.375000	0.140625	26
-0.651839	0.424894	0.000000	0.000000	17
-0.728752	0.531079	0.062500	0.003906	27
-0.616418	0.379972	0.000000	0.000000	51
