# Energy	Energy^2	Magnetic	Magnet^2
-0.765696	0.586291	0.250000	0.062500
-0.677270	0.458694	0.062500	0.003906
-0.795996	0.633609	0.000000	0.000000
-0.614515	0.377629	0.187500	0.035156
-0.701066	0.491494	0.125000	0.015625
-0.742628	0.551496	0.187500	0.035156
-0.651565	0.424537	0.000000	0.000000
-0.667382	0.445398	0.187500	0.035156
-0.662661	0.439120	0.312500	0.097656
-0.793193	0.629154	0.125000	0.015625
-0.674427	0.454851	0.187500	0.035156
-0.588806	0.346692	0.062500	0.003906
-0.686483	0.471259	0.000000	0.000000
-0.671703	0.451185	0.062500	0.003906
-0.643089	0.413564	0.312500	0.097656
-0.679849	0.462194	0.125000	0.015625
-0.654740	0.428685	0.062500	0.003906
-0.666671	0.444450	0.000000	0.000000
-0.657583	0.432416	0.375000	0.140625
-0.682599	0.465942	0.437500	0.191406
-0.694289	0.482037	0.125000	0.015625
-0.713021	0.508399	0.062500	0.003906
-0.746969	0.557963	0.187500	0.035156
-0.720294	0.518824	0.437500	0.191406
-0.675052	0.455696	0.062500	0.003906
-0.662005	0.438251	0.250000	0.062500
-0.794375	0.631032	0.000000	0.000000
-0.695212	0.483320	0.187500	0.035156
-0.644493	0.415371	0.125000	0.015625
-0.692475	0.479522	0.125000	0.015625
-0.670768	0.449930	0.062500	0.003906
-0.784117	0.614839	0.187500	0.035156
-0.653216	0.426692	0.125000	0.015625
-0.684649	0.468745	0.062500	0.003906
-0.726544	0.527867	0.062500	0.003906
-0.614376	0.377457	0.000000	0.000000
-0.686298	0.471005	0.125000	0.015625
-0.630368	0.397363	0.250000	0.062500
-0.612896	0.375642	0.062500	0.003906
-0.714422	0.510398	0.062500	0.003906
-0.684341	0.468323	0.250000	0.062500
-0.694082	0.481750	0.062500	0.003906
-0.643212	0.413722	0.187500	0.035156
-0.662201	0.438510	0.062500	0.003906
-0.700956	0.491340	0.250000	0.062500
-0.622637	0.387677	0.187500	0.035156
-0.687607	0.472804	0.125000	0.015625
-0.682543	0.465865	0.187500	0.035156
-0.617713	0.381569	0.125000	0.015625
-0.670270	0.449261	0.062500	0.003906
-0.649633	0.422024	0.000000	0.000000
-0.726048	0.527146	0.562500	0.316406
-0.691767	0.478541	0.125000	0.015625
-0.689680	0.475659	0.062500	0.003906
-0.674724	0.455253	0.062500	0.003906
-0.747281	0.558428	0.375000	0.140625
-0.636294	0.404870	0.000000	0.000000
-0.786180	0.618079	0.125000	0.015625
-0.705231	0.497351	0.375000	0.140625
